Brain_Searched, 126:127, XBirA_2:No_BirA_6	Brain_Searched, 126:128, XBirA_2:No_BirA_5	Brain_Searched, 126:129, XBirA_2:XBirA_3	Brain_Searched, 126:130, XBirA_2:XBirA_1	Brain_Searched, 126:131, XBirA_2:No_BirA_4	Brain_Searched, 127:126, No_BirA_6:XBirA_2	Brain_Searched, 127:128, No_BirA_6:No_BirA_5	Brain_Searched, 127:129, No_BirA_6:XBirA_3	Brain_Searched, 127:130, No_BirA_6:XBirA_1	Brain_Searched, 127:131, No_BirA_6:No_BirA_4	Brain_Searched, 128:126, No_BirA_5:XBirA_2	Brain_Searched, 128:127, No_BirA_5:No_BirA_6	Brain_Searched, 128:129, No_BirA_5:XBirA_3	Brain_Searched, 128:130, No_BirA_5:XBirA_1	Brain_Searched, 128:131, No_BirA_5:No_BirA_4	Brain_Searched, 129:126, XBirA_3:XBirA_2	Brain_Searched, 129:127, XBirA_3:No_BirA_6	Brain_Searched, 129:128, XBirA_3:No_BirA_5	Brain_Searched, 129:130, XBirA_3:XBirA_1	Brain_Searched, 129:131, XBirA_3:No_BirA_4	Brain_Searched, 130:126, XBirA_1:XBirA_2	Brain_Searched, 130:127, XBirA_1:No_BirA_6	Brain_Searched, 130:128, XBirA_1:No_BirA_5	Brain_Searched, 130:129, XBirA_1:XBirA_3	Brain_Searched, 130:131, XBirA_1:No_BirA_4	Brain_Searched, 131:126, No_BirA_4:XBirA_2	Brain_Searched, 131:127, No_BirA_4:No_BirA_6	Brain_Searched, 131:128, No_BirA_4:No_BirA_5	Brain_Searched, 131:129, No_BirA_4:XBirA_3	Brain_Searched, 131:130, No_BirA_4:XBirA_1	id	accession_number	geneSymbol	numColumnsProteinObserved	numSpectraProteinObserved	numPepsUnique	numPepsUniqueSubgroupSpecificCI	accession_numbers	species	protein_mw	percentCoverage	groupNum	subgroupNum	scoreUnique	scoreUniqueSubgroupSpecificCI	orfCategory	sequenceLength	entry_name	cellular_component	biological_process	molecular_function	Brain_Searched unique_peptides	Brain_Searched numSpectra	Brain_Searched totalIntensity	Brain_Searched pct_cov
0.662	0.316	0.045	-0.073	0.092	-0.662	-0.344	-0.63	-0.8	-0.616	-0.316	0.344	-0.282	-0.494	-0.321	-0.045	0.63	0.282	-0.039	0.034	0.073	0.8	0.494	0.039	0.175	-0.092	0.616	0.321	-0.034	-0.175	Q61271	Q61271	Acvr1b	1	5	3	3	Q61271|Q64729|Q64729-2|E9Q418|Q9D5H8|Q8K348|A2AJR5|Q3V348|A2AJR6	MOUSE	57669.4	5.1	2160	2160.1	36.34	36.34		505	Activin receptor type-1B	plasma membrane|integral component of plasma membrane|cell surface|receptor complex|activin receptor complex|extracellular exosome|	G1/S transition of mitotic cell cycle|in utero embryonic development|hair follicle development|regulation of transcription, DNA-templated|protein phosphorylation|signal transduction|cell surface receptor signaling pathway|central nervous system development|mesoderm development|regulation of signal transduction|positive regulation of gene expression|negative regulation of gene expression|positive regulation of pathway-restricted SMAD protein phosphorylation|peptidyl-threonine phosphorylation|signal transduction by protein phosphorylation|negative regulation of cell growth|activin receptor signaling pathway|positive regulation of activin receptor signaling pathway|nodal signaling pathway|positive regulation of erythrocyte differentiation|positive regulation of transcription from RNA polymerase II promoter|development of primary female sexual characteristics|protein autophosphorylation|extrinsic apoptotic signaling pathway|positive regulation of trophoblast cell migration|	protein serine/threonine kinase activity|transmembrane receptor protein serine/threonine kinase activity|receptor signaling protein serine/threonine kinase activity|protein binding|ATP binding|activin receptor activity, type I|inhibin binding|SMAD binding|metal ion binding|activin binding|activin-activated receptor activity|growth factor binding|activin binding|	3	5	98500000	5.1%
3.308	2.147	0.966	0.041	2.231	-3.308	-1.066	-2.303	-3.305	-0.812	-2.147	1.066	-1.189	-2.16	0.247	-0.966	2.303	1.189	-0.917	1.223	-0.041	3.305	2.16	0.917	2.232	-2.231	0.812	-0.247	-1.223	-2.232	Q99KI3	Q99KI3	Emc3	1	6	4	4	Q99KI3	MOUSE	29979.5	9.1	2161	2161.1	36.33	36.33		261	ER membrane protein complex subunit 3	integral component of membrane|ER membrane protein complex|	protein folding in endoplasmic reticulum|		4	6	1.37e+09	9.1%
0.425	0.117	0.353	-0.221	0.684	-0.425	-0.285	-0.0549999999999999	-0.652	0.299	-0.117	0.285	0.236	-0.348	0.565	-0.353	0.0549999999999999	-0.236	-0.589	0.309	0.221	0.652	0.348	0.589	0.915	-0.684	-0.299	-0.565	-0.309	-0.915	Q04750	Q04750	Top1	1	4	4	4	Q04750	MOUSE	91330.5	6.5	2162	2162.1	36.32	36.32		767	DNA topoisomerase 1	cytoplasmic mRNA processing body|nucleus|nucleoplasm|nucleolus|cytoplasm|replication fork protection complex|perikaryon|nuclear chromosome|	DNA replication|DNA topological change|chromatin remodeling|chromosome segregation|circadian regulation of gene expression|embryonic cleavage|response to drug|	core promoter sequence-specific DNA binding|DNA binding|chromatin binding|DNA topoisomerase type I activity|DNA topoisomerase type II (ATP-hydrolyzing) activity|poly(A) RNA binding|	4	4	2.34e+08	6.5%
0.159	0.0499999999999999	0.174	0.193	0.238	-0.159	-0.03	0.0330000000000001	0.0089999999999999	0.174	-0.0499999999999999	0.03	0.00700000000000001	0.073	0.267	-0.174	-0.0330000000000001	-0.00700000000000001	-0.004	0.105	-0.193	-0.0089999999999999	-0.073	0.004	0.163	-0.238	-0.174	-0.267	-0.105	-0.163	Q99L20	Q99L20	Gstt3	1	7	4	4	Q99L20|G3UYJ7|G3UX05	MOUSE	27745	14.9	2163	2163.1	36.3	36.3		241	Glutathione S-transferase theta-3		glutathione metabolic process|	glutathione transferase activity|	4	7	2.94e+08	14.9%
-0.0680000000000001	-0.318	-0.003	0.202	-0.04	0.0680000000000001	0.012	-0.016	0.253	0.0559999999999999	0.318	-0.012	-0.00700000000000001	0.519	0.0589999999999999	0.003	0.016	0.00700000000000001	0.175	0.02	-0.202	-0.253	-0.519	-0.175	-0.242	0.04	-0.0559999999999999	-0.0589999999999999	-0.02	0.242	Q570Y9	Q570Y9	Deptor	1	4	4	4	Q570Y9|Q570Y9-2|Q570Y9-3|B2ZRS5	MOUSE	46632.2	10.7	2164	2164.1	36.15	36.15		409	DEP domain-containing mTOR-interacting protein	intracellular|	negative regulation of protein kinase activity|negative regulation of TOR signaling|intracellular signal transduction|negative regulation of cell size|regulation of extrinsic apoptotic signaling pathway|		4	4	1.23e+08	10.7%
-0.254	-0.358	-0.136	-0.245	-0.343	0.254	-0.195	0.159	-0.042	-0.027	0.358	0.195	0.293	0.0309999999999999	0.115	0.136	-0.159	-0.293	-0.12	-0.219	0.245	0.042	-0.0309999999999999	0.12	-0.119	0.343	0.027	-0.115	0.219	0.119	Q8C080	Q8C080	Snx16	1	4	4	4	Q8C080|Q3TLM7|Q8BLP0	MOUSE	39045	16.8	2165	2165.1	36.07	36.07		344	Sorting nexin-16	lysosome|early endosome|late endosome|extrinsic component of endosome membrane|early endosome membrane|late endosome membrane|	protein targeting to lysosome|endosome to lysosome transport|early endosome to late endosome transport|	phosphatidylinositol binding|identical protein binding|	4	4	1.39e+08	16.8%
-0.016	0.185	-0.017	0.076	-0.219	0.016	0.327	0.103	0.089	-0.174	-0.185	-0.327	-0.163	-0.214	-0.315	0.017	-0.103	0.163	0.082	-0.242	-0.076	-0.089	0.214	-0.082	-0.272	0.219	0.174	0.315	0.242	0.272	Q8BUK6	Q8BUK6	Hook3	1	4	3	3	Q8BUK6	MOUSE	83615.8	5.4	2166	2166.1	36.05	36.05		718	Protein Hook homolog 3	pericentriolar material|cytoplasm|Golgi apparatus|cis-Golgi network|centrosome|microtubule organizing center|microtubule|centriolar satellite|FHF complex|HOPS complex|	endosome organization|lysosome organization|endosome to lysosome transport|protein transport|interkinetic nuclear migration|cytoplasmic microtubule organization|microtubule anchoring at centrosome|early endosome to late endosome transport|negative regulation of neurogenesis|Golgi localization|protein localization to centrosome|neuronal stem cell maintenance|	protein binding|microtubule binding|identical protein binding|	3	4	1.43e+08	5.4%
-0.39	0.0679999999999999	-0.081	-0.059	0.066	0.39	0.479	0.306	0.162	0.425	-0.0679999999999999	-0.479	-0.128	-0.191	0.002	0.081	-0.306	0.128	-0.164	0.083	0.059	-0.162	0.191	0.164	0.185	-0.066	-0.425	-0.002	-0.083	-0.185	Q9D0M3	Q9D0M3	Cyc1	1	6	3	3	Q9D0M3|Q9D0M3-2	MOUSE	35555.2	11	2167	2167.1	35.97	35.97		325	Cytochrome c1, heme protein, mitochondrial	nucleus|mitochondrion|mitochondrial inner membrane|membrane|integral component of membrane|respiratory chain|	response to glucagon|oxidation-reduction process|	protein binding|electron carrier activity|heme binding|metal ion binding|	3	6	1.18e+09	11.0%
-0.213	0.221	-0.135	-0.001	0.256	0.213	0.466	0.234	0.568	0.472	-0.221	-0.466	-0.381	-0.216	0.083	0.135	-0.234	0.381	0.287	0.39	0.001	-0.568	0.216	-0.287	0.198	-0.256	-0.472	-0.083	-0.39	-0.198	Q9QZ06	Q9QZ06	Tollip	1	6	3	3	Q9QZ06|Q8C5G6|F7AT44|A9JEI5	MOUSE	30572.5	17.1	2168	2168.1	35.97	35.97		274	Toll-interacting protein	nuclear body|perinuclear region of cytoplasm|extracellular exosome|	autophagy|inflammatory response|signal transduction|phosphorylation|epithelial cell differentiation|positive regulation of protein sumoylation|protein localization to endosome|innate immune response|	interleukin-1, Type I receptor binding|protein binding|kinase binding|ubiquitin conjugating enzyme binding|ubiquitin protein ligase binding|SUMO binding|Toll-like receptor binding|	3	6	81600000	17.1%
-0.00100000000000011	-0.039	-0.016	-0.155	-0.425	0.00100000000000011	-0.042	-0.0169999999999999	-0.17	-0.312	0.039	0.042	0.0559999999999999	-0.191	-0.342	0.016	0.0169999999999999	-0.0559999999999999	-0.147	-0.416	0.155	0.17	0.191	0.147	-0.179	0.425	0.312	0.342	0.416	0.179	Q920N7	Q920N7	Syt12	1	4	3	3	Q920N7	MOUSE	46736.3	9	2169	2169.1	35.92	35.92		421	Synaptotagmin-12	plasma membrane|integral component of membrane|cell junction|synaptic vesicle membrane|	synaptic vesicle exocytosis|regulation of calcium ion-dependent exocytosis|regulation of neurotransmitter secretion|calcium ion-dependent exocytosis of neurotransmitter|calcium ion-independent exocytosis of neurotransmitter|long-term synaptic potentiation|	calcium ion binding|calcium-dependent phospholipid binding|syntaxin binding|clathrin binding|	3	4	4.29e+08	9.0%
-0.356	-0.0820000000000001	-0.137	0.014	-0.00899999999999998	0.356	0.081	0.225	0.37	0.261	0.0820000000000001	-0.081	-0.035	0.311	0.195	0.137	-0.225	0.035	0.119	-0.016	-0.014	-0.37	-0.311	-0.119	-0.018	0.00899999999999998	-0.261	-0.195	0.016	0.018	Q8K010	Q8K010	Oplah	1	5	4	4	Q8K010	MOUSE	139035.1	3.5	2170	2170.1	35.89	35.89		1288	5-oxoprolinase		glutathione metabolic process|	ATP binding|5-oxoprolinase (ATP-hydrolyzing) activity|	4	5	60300000	3.5%
-0.014	0.404	-0.199	-0.314	0.411	0.014	0.339	-0.229	-0.227	0.43	-0.404	-0.339	-0.583	-0.629	0.0249999999999999	0.199	0.229	0.583	0.033	0.588	0.314	0.227	0.629	-0.033	0.655	-0.411	-0.43	-0.0249999999999999	-0.588	-0.655	P84086	P84086	Cplx2	1	5	3	2	P84086	MOUSE	15508.2	37.3	2171	2171.1	35.85	28.13		134	Complexin-2	cytosol|dendrite|mast cell granule|neuronal cell body|synapse|	neurotransmitter transport|nervous system development|cell differentiation|positive regulation of synaptic plasticity|mast cell degranulation|	syntaxin-1 binding|	3	5	3.17e+08	37.3%
-0.227	0.093	-0.187	-0.014	0.259	0.227	0.341	-0.00099999999999989	0.126	0.406	-0.093	-0.341	-0.46	-0.179	-0.041	0.187	0.00099999999999989	0.46	0.076	0.38	0.014	-0.126	0.179	-0.076	0.26	-0.259	-0.406	0.041	-0.38	-0.26	P63040	P63040	Cplx1	1	6	3	3	P63040	MOUSE	15178.9	26.8	2171	2171.2	30.97	29.74		134	Complexin-1	cytosol|dendrite|SNARE complex|neuronal cell body|terminal bouton|synapse|synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex|	synaptic vesicle exocytosis|insulin secretion|	neurotransmitter transporter activity|syntaxin-1 binding|	3	6	1.16e+08	26.8%
0.576	-0.0780000000000001	0.28	-0.257	0.161	-0.576	-0.726	-0.394	-0.838	-0.592	0.0780000000000001	0.726	0.401	0.129	0.102	-0.28	0.394	-0.401	-0.24	-0.371	0.257	0.838	-0.129	0.24	0.197	-0.161	0.592	-0.102	0.371	-0.197	Q8BNN1	Q8BNN1	Spata2l	1	5	3	3	Q8BNN1	MOUSE	47455.6	9.8	2172	2172.1	35.79	35.79		426	Spermatogenesis-associated protein 2-like protein				3	5	2.46e+08	9.8%
0.0939999999999999	-0.0940000000000001	0.02	0.097	-0.103	-0.0939999999999999	-0.057	0.0270000000000001	0.0129999999999999	-0.213	0.0940000000000001	0.057	-0.218	0.0659999999999999	0.00800000000000001	-0.02	-0.0270000000000001	0.218	0.189	-0.096	-0.097	-0.0129999999999999	-0.0659999999999999	-0.189	-0.197	0.103	0.213	-0.00800000000000001	0.096	0.197	Q8K2D3	Q8K2D3	Edc3	1	5	4	4	Q8K2D3	MOUSE	56641	9.8	2173	2173.1	35.66	35.66		508	Enhancer of mRNA-decapping protein 3	cytoplasmic mRNA processing body|membrane|		RNA binding|identical protein binding|	4	5	1.86e+08	9.8%
0.02	0.407	-0.293	-0.093	0.608	-0.02	0.371	-0.295	-0.201	0.549	-0.407	-0.371	-0.694	-0.439	0.193	0.293	0.295	0.694	0.171	0.938	0.093	0.201	0.439	-0.171	0.798	-0.608	-0.549	-0.193	-0.938	-0.798	Q9R1C7	Q9R1C7	Prpf40a	1	5	3	3	Q9R1C7|A0A1B0GRU8|Q9R1C7-2	MOUSE	108764	3.5	2174	2174.1	35.61	35.61		953	Pre-mRNA-processing factor 40 homolog A	nucleoplasm|cytoplasm|membrane|nuclear matrix|nuclear speck|	mRNA processing|cytoskeleton organization|regulation of cell shape|RNA splicing|cell migration|regulation of cytokinesis|	protein binding|poly(A) RNA binding|proline-rich region binding|	3	5	2.11e+08	3.5%
-0.382	0.099	-0.169	0.078	0.034	0.382	0.397	0.236	0.363	0.454	-0.099	-0.397	-0.0760000000000001	-0.032	-0.01	0.169	-0.236	0.0760000000000001	0.138	-0.027	-0.078	-0.363	0.032	-0.138	-0.04	-0.034	-0.454	0.01	0.027	0.04	Q9QY39	Q9QY39	Pdzd4	1	5	4	4	Q9QY39|A2AFG3	MOUSE	87444.6	6	2175	2175.1	35.6	35.6		772	PDZ domain-containing protein 4	cell cortex|	protein ubiquitination|	ubiquitin protein ligase activity|	4	5	6.82e+08	6.0%
0.142	0.013	-0.122	0.078	-0.037	-0.142	-0.123	-0.329	-0.0880000000000001	-0.2	-0.013	0.123	-0.115	0.081	-0.053	0.122	0.329	0.115	0.175	0.016	-0.078	0.0880000000000001	-0.081	-0.175	-0.162	0.037	0.2	0.053	-0.016	0.162	Q64512	Q64512	Ptpn13	1	6	4	4	Q64512|G5E8B1	MOUSE	272212.2	2.5	2176	2176.1	35.57	35.57		2453	Tyrosine-protein phosphatase non-receptor type 13	nucleus|cytoplasm|cytoskeleton|plasma membrane|lamellipodium|midbody|extracellular exosome|	protein dephosphorylation|regulation of phosphatidylinositol 3-kinase signaling|peptidyl-tyrosine dephosphorylation|	protein tyrosine phosphatase activity|protein binding|phosphatidylinositol 3-kinase regulatory subunit binding|	4	6	4.86e+08	2.5%
0.207	0.243	0.42	0.343	0.098	-0.207	-0.076	-0.093	0.0329999999999999	-0.103	-0.243	0.076	0.163	0.08	-0.0610000000000001	-0.42	0.093	-0.163	0.003	-0.21	-0.343	-0.0329999999999999	-0.08	-0.003	-0.203	-0.098	0.103	0.0610000000000001	0.21	0.203	Q8BFX3	Q8BFX3	Kctd3	1	4	4	4	Q8BFX3|A0A0A6YX67|Q8BFX3-2	MOUSE	89602	5.8	2177	2177.1	35.56	35.56		815	BTB/POZ domain-containing protein KCTD3		protein homooligomerization|		4	4	67700000	5.8%
-0.904	-0.286	0.01	0.05	-0.221	0.904	0.374	0.817	0.976	0.763	0.286	-0.374	0.165	0.338	0.121	-0.01	-0.817	-0.165	0.172	-0.244	-0.05	-0.976	-0.338	-0.172	-0.301	0.221	-0.763	-0.121	0.244	0.301	Q2MHE5	Q2MHE5	Dok6	1	5	3	3	Q2MHE5|Q91ZM9	MOUSE	38685.3	10.8	2178	2178.1	35.54	35.54		331	Docking protein 6			insulin receptor binding|	3	5	82500000	10.8%
0.0269999999999999	-0.2	0.017	0.111	-0.472	-0.0269999999999999	-0.003	0.00800000000000001	0.0780000000000001	-0.471	0.2	0.003	0.268	0.27	-0.454	-0.017	-0.00800000000000001	-0.268	0.067	-0.541	-0.111	-0.0780000000000001	-0.27	-0.067	-0.587	0.472	0.471	0.454	0.541	0.587	Q9CPW4	Q9CPW4	Arpc5	1	3	2	2	Q9CPW4|Q3UA72	MOUSE	16345.1	17.8	2179	2179.1	35.54	35.54		151	Actin-related protein 2/3 complex subunit 5	cytoplasm|Arp2/3 protein complex|focal adhesion|lamellipodium|extracellular exosome|	cell migration|Arp2/3 complex-mediated actin nucleation|	structural constituent of cytoskeleton|actin filament binding|	2	3	2.81e+08	17.8%
-0.236	-0.104	-0.014	0	-0.157	0.236	0.211	0.24	0.172	0.09	0.104	-0.211	0.136	0.211	0.0559999999999999	0.014	-0.24	-0.136	0.035	-0.132	0	-0.172	-0.211	-0.035	-0.153	0.157	-0.09	-0.0559999999999999	0.132	0.153	Q9EPL8	Q9EPL8	Ipo7	1	4	4	4	Q9EPL8	MOUSE	120796.6	6.2	2180	2180.1	35.37	35.37		1038	Importin-7	nucleoplasm|cytoplasm|membrane|	protein import into nucleus|innate immune response|	protein binding|Ran GTPase binding|histone binding|	4	4	19100000	6.2%
0.251	0.076	0.02	0.046	0.191	-0.251	-0.319	-0.258	-0.3	-0.162	-0.076	0.319	-0.0580000000000001	0.0669999999999999	0.23	-0.02	0.258	0.0580000000000001	0.102	0.258	-0.046	0.3	-0.0669999999999999	-0.102	0.155	-0.191	0.162	-0.23	-0.258	-0.155	H3BL37	H3BL37	Tcof1	1	4	3	3	H3BL37|O08784|F6R3V4	MOUSE	138667.7	3.1	2181	2181.1	35.33	35.33		1356	Treacle protein	nucleus|nucleolus|cytoplasm|	transcription of nuclear large rRNA transcript from RNA polymerase I promoter|	poly(A) RNA binding|	3	4	5.99e+08	3.1%
2.021	2.21	0.309	-0.331	2.391	-2.021	-0.44	-1.931	-2.525	-0.076	-2.21	0.44	-2.355	-2.531	0.117	-0.309	1.931	2.355	-0.176	2.179	0.331	2.525	2.531	0.176	3.066	-2.391	0.076	-0.117	-2.179	-3.066	P52194	P52194	Clgn	1	5	4	4	P52194	MOUSE	69886.2	7.3	2182	2182.1	35.3	35.3		611	Calmegin	nuclear envelope|endoplasmic reticulum|endoplasmic reticulum membrane|integral component of membrane|	protein folding|protein complex assembly|multicellular organismal development|spermatogenesis|single fertilization|binding of sperm to zona pellucida|cell differentiation|meiotic cell cycle|	calcium ion binding|protein binding|protein binding involved in protein folding|unfolded protein binding|	4	5	2.66e+08	7.3%
0.242	0.174	0.033	0.291	-0.031	-0.242	-0.09	-0.209	0.0720000000000001	-0.231	-0.174	0.09	-0.12	-0.122	-0.238	-0.033	0.209	0.12	0.101	-0.144	-0.291	-0.0720000000000001	0.122	-0.101	-0.246	0.031	0.231	0.238	0.144	0.246	Q6GTE9	Q6GTE9	Nek4	1	4	4	4	Q6GTE9|Q9Z1J2|Q9Z1J2-2	MOUSE	89833.7	8	2183	2183.1	35.18	35.18		792	NIMA (Never in mitosis gene a)-related expressed kinase 4	intracellular|	mitotic cell cycle|cellular response to DNA damage stimulus|regulation of mitotic cell cycle|signal transduction by protein phosphorylation|stress-activated protein kinase signaling cascade|activation of protein kinase activity|regulation of apoptotic process|positive regulation of transcription, DNA-templated|regulation of replicative cell aging|regulation of cellular senescence|regulation of response to DNA damage stimulus|	protein kinase activity|ATP binding|	4	4	16900000	8.0%
-0.87	-0.53	0.002	-0.472	-0.28	0.87	-0.012	0.89	0.329	0.432	0.53	0.012	0.548	0.261	0.386	-0.002	-0.89	-0.548	-0.398	-0.301	0.472	-0.329	-0.261	0.398	0.092	0.28	-0.432	-0.386	0.301	-0.092	B1AT82	B1AT82	Prpsap1	1	5	4	4	B1AT82|Q9D0M1	MOUSE	42809.1	14.5	2184	2184.1	35.13	35.13		385	MCG6846, isoform CRA_c	ribose phosphate diphosphokinase complex|	nucleotide biosynthetic process|negative regulation of kinase activity|	magnesium ion binding|ribose phosphate diphosphokinase activity|kinase binding|enzyme regulator activity|	4	5	3.66e+09	14.5%
0.054	-0.103	-0.139	-0.168	-0.018	-0.054	-0.228	-0.0109999999999999	-0.134	-0.082	0.103	0.228	0.222	0.113	0.472	0.139	0.0109999999999999	-0.222	0.022	0.099	0.168	0.134	-0.113	-0.022	0.092	0.018	0.082	-0.472	-0.099	-0.092	P62069	P62069	Usp46	1	5	3	3	P62069|D3YVU0	MOUSE	43183.3	7.6	2185	2185.1	35.09	35.09		366	Ubiquitin carboxyl-terminal hydrolase 46		behavioral fear response|ubiquitin-dependent protein catabolic process|adult feeding behavior|protein deubiquitination|regulation of synaptic transmission, GABAergic|behavioral response to ethanol|righting reflex|	ubiquitin-specific protease activity|	3	5	1.31e+08	7.6%
0.0209999999999999	-0.027	0.06	-0.125	0.15	-0.0209999999999999	-0.00699999999999995	-0.0329999999999999	-0.152	0.215	0.027	0.00699999999999995	0.108	-0.125	0.195	-0.06	0.0329999999999999	-0.108	-0.177	0.068	0.125	0.152	0.125	0.177	0.302	-0.15	-0.215	-0.195	-0.068	-0.302	Q4VBD2	Q4VBD2	Tapt1	1	3	3	3	Q4VBD2	MOUSE	64520.5	6	2186	2186.1	35.06	35.06		564	Transmembrane anterior posterior transformation protein 1	integral component of membrane|	in utero embryonic development|post-embryonic development|embryonic skeletal system development|		3	3	2.6e+08	6.0%
3.218	2.448	0.599	0.125	2.096	-3.218	-0.335	-2.715	-3.057	-0.8	-2.448	0.335	-2.023	-2.279	-0.251	-0.599	2.715	2.023	-0.493	1.668	-0.125	3.057	2.279	0.493	1.947	-2.096	0.8	0.251	-1.668	-1.947	Q6ZWQ7	Q6ZWQ7	Spcs3	1	4	2	2	Q6ZWQ7	MOUSE	20370.1	11.6	2187	2187.1	34.95	34.95		180	Signal peptidase complex subunit 3	endoplasmic reticulum|signal peptidase complex|integral component of membrane|	signal peptide processing|	peptidase activity|	2	4	1.92e+09	11.6%
-0.14	-0.014	-0.175	-0.00599999999999999	0.1	0.14	-0.024	-0.104	-0.02	0.089	0.014	0.024	0.0409999999999999	0.0419999999999999	0.136	0.175	0.104	-0.0409999999999999	0.097	0.229	0.00599999999999999	0.02	-0.0419999999999999	-0.097	0.108	-0.1	-0.089	-0.136	-0.229	-0.108	Q8BZA9	Q8BZA9	Tigar	1	5	2	2	Q8BZA9	MOUSE	29589.4	15.2	2188	2188.1	34.93	34.93		269	Fructose-2,6-bisphosphatase TIGAR	intracellular|nucleus|cytoplasm|mitochondrion|mitochondrial outer membrane|cytosol|	fructose 2,6-bisphosphate metabolic process|cellular response to DNA damage stimulus|response to xenobiotic stimulus|response to gamma radiation|positive regulation of cardiac muscle cell apoptotic process|dephosphorylation|fructose 1,6-bisphosphate metabolic process|negative regulation of kinase activity|negative regulation of programmed cell death|regulation of pentose-phosphate shunt|positive regulation of DNA repair|negative regulation of glycolytic process|intestinal epithelial cell development|cellular response to hypoxia|negative regulation of neuron death|negative regulation of macromitophagy|regulation of response to DNA damage checkpoint signaling|positive regulation of hexokinase activity|negative regulation of glucose catabolic process to lactate via pyruvate|negative regulation of reactive oxygen species metabolic process|	bisphosphoglycerate 2-phosphatase activity|fructose-2,6-bisphosphate 2-phosphatase activity|	2	5	1.63e+08	15.2%
-0.23	-0.109	-0.109	-0.122	0.033	0.23	0.232	0.272	0.102	0.269	0.109	-0.232	0.153	-0.003	0.16	0.109	-0.272	-0.153	-0.127	0.074	0.122	-0.102	0.003	0.127	0.254	-0.033	-0.269	-0.16	-0.074	-0.254	Q8QZY1	Q8QZY1	Eif3l	1	4	3	3	Q8QZY1	MOUSE	66839.9	6.7	2189	2189.1	34.93	34.93		564	Eukaryotic translation initiation factor 3 subunit L	fibrillar center|nucleoplasm|nucleolus|eukaryotic translation initiation factor 3 complex|membrane|eukaryotic 43S preinitiation complex|eukaryotic 48S preinitiation complex|	formation of translation preinitiation complex|translational initiation|regulation of translational initiation|	poly(A) RNA binding|translation initiation factor activity|	3	4	3.19e+08	6.7%
-0.116	0.354	0.191	0.434	0.162	0.116	0.509	0.388	0.41	0.36	-0.354	-0.509	-0.158	0.123	-0.134	-0.191	-0.388	0.158	0.077	-0.105	-0.434	-0.41	-0.123	-0.077	-0.176	-0.162	-0.36	0.134	0.105	0.176	Q8VC82	Q8VC82	Rhbdl1	1	5	3	3	Q8VC82|V9GX92	MOUSE	42241.7	8	2190	2190.1	34.9	34.9		373	Rhomboid-related protein 1	integral component of membrane|	protein processing|	serine-type endopeptidase activity|	3	5	1.03e+09	8.0%
0.726	0.342	0.267	-0.207	1.015	-0.726	0.00700000000000001	-0.541	-0.907	0.269	-0.342	-0.00700000000000001	-0.197	-0.901	0.268	-0.267	0.541	0.197	-0.519	0.724	0.207	0.907	0.901	0.519	1.321	-1.015	-0.269	-0.268	-0.724	-1.321	B1AZA5	B1AZA5	Tmem245	1	8	4	4	D3YWD3|B1AZA5	MOUSE	97983	3.7	2191	2191.1	34.82	34.82		876	Transmembrane protein 245	integral component of membrane|			4	8	4.33e+08	3.7%
-0.217	-0.474	0.053	-0.00699999999999999	-0.634	0.217	-0.163	0.207	0.162	-0.387	0.474	0.163	0.403	0.478	-0.145	-0.053	-0.207	-0.403	0.026	-0.628	0.00699999999999999	-0.162	-0.478	-0.026	-0.575	0.634	0.387	0.145	0.628	0.575	Q9QYK9	Q9QYK9	Pnck	1	4	3	3	Q9QYK9	MOUSE	38803.5	10.7	2192	2192.1	34.81	34.81		343	Calcium/calmodulin-dependent protein kinase type 1B	nucleus|cytoplasm|	protein phosphorylation|	calmodulin-dependent protein kinase activity|calmodulin binding|ATP binding|	3	4	69700000	10.7%
