id,adj.P.Val.xBirA.over.NoBirA,AveExpr.xBirA.over.NoBirA,Log.P.Value.xBirA.over.NoBirA,logFC.xBirA.over.NoBirA,P.Value.xBirA.over.NoBirA,t.xBirA.over.NoBirA,Brain_Searched..127.126.127.128.129.130.131..No_BirA_6.multimedian,Brain_Searched..128.126.127.128.129.130.131..No_BirA_5.multimedian,Brain_Searched..131.126.127.128.129.130.131..No_BirA_4.multimedian,Brain_Searched..126.126.127.128.129.130.131..XBirA_2.multimedian,Brain_Searched..129.126.127.128.129.130.131..XBirA_3.multimedian,Brain_Searched..130.126.127.128.129.130.131..XBirA_1.multimedian,id.query,id.mapped,id.concat,accession_number,geneSymbol,numColumnsProteinObserved,numSpectraProteinObserved,numPepsUnique,numPepsUniqueSubgroupSpecificCI,accession_numbers,species,protein_mw,percentCoverage,groupNum,subgroupNum,scoreUnique,scoreUniqueSubgroupSpecificCI,orfCategory,sequenceLength,entry_name,cellular_component,biological_process,molecular_function,Brain_Searched.unique_peptides,Brain_Searched.numSpectra,Brain_Searched.totalIntensity,Brain_Searched.pct_cov
Q8K3K8,0.225075793,0.051833333,13.04198965,-0.241666667,0.049636487,-2.32915042,0.055,0.193,0.27,-0.035,-0.217,0.045,Q8K3K8,Optn,Q8K3K8_Optn,Q8K3K8,Optn,1,5,4,4,Q8K3K8,MOUSE,67701.4,7.1,2132,2132.1,37.4,37.4,,584,Optineurin,nucleus|cytoplasm|autophagosome|Golgi apparatus|trans-Golgi network|cytoplasmic membrane-bounded vesicle|perinuclear region of cytoplasm|recycling endosome|,protein targeting to Golgi|negative regulation of receptor recycling|Golgi organization|positive regulation of cell proliferation|macroautophagy|cellular protein localization|wound healing|Golgi to plasma membrane protein transport|negative regulation of I-kappaB kinase/NF-kappaB signaling|negative regulation of neuron apoptotic process|cytokine secretion|defense response to Gram-negative bacterium|protein homooligomerization|Golgi ribbon formation|,TFIIIA-class transcription factor binding|protein binding|protein C-terminus binding|Rab GTPase binding|polyubiquitin binding|identical protein binding|K63-linked polyubiquitin binding|,4,5,194000000,7.1%
Q6ZPF3,0.992399009,-0.079833333,0.072693773,0.003666667,0.983400948,0.021502829,-0.445,0.082,0.118,0.017,0.041,-0.292,Q6ZPF3,Tiam2,Q6ZPF3_Tiam2,Q6ZPF3,Tiam2,1,6,4,4,Q6ZPF3|Q6ZPF3-2|Q6ZPF3-3,MOUSE,194274.8,3.6,2133,2133.1,37.36,37.36,,1715,T-lymphoma invasion and metastasis-inducing protein 2,cytoplasm|membrane|lamellipodium|filopodium|growth cone|extracellular exosome|,regulation of Rho protein signal transduction|intracellular signal transduction|positive regulation of GTPase activity|,receptor signaling protein activity|guanyl-nucleotide exchange factor activity|Rho guanyl-nucleotide exchange factor activity|GTPase activator activity|protein binding|,4,6,284000000,3.6%
Q9CZS1,0.214766438,-0.0005,13.32700967,0.201,0.046483523,2.372005208,-0.123,-0.022,-0.158,0.088,0.171,0.041,Q9CZS1,Aldh1b1,Q9CZS1_Aldh1b1,Q9CZS1,Aldh1b1,1,7,4,4,Q9CZS1,MOUSE,58122.4,10.4,2134,2134.1,37.36,37.36,,519,"Aldehyde dehydrogenase X, mitochondrial",nucleoplasm|mitochondrion|mitochondrial matrix|intracellular membrane-bounded organelle|,ethanol catabolic process|oxidation-reduction process|,aldehyde dehydrogenase (NAD) activity|,4,7,407000000,10.4%
Q8BFV2,0.259752465,0.0745,12.05525571,-0.198333333,0.062298047,-2.180853247,0.249,0.223,0.049,0.045,-0.049,-0.07,Q8BFV2,Pcid2,Q8BFV2_Pcid2,Q8BFV2,Pcid2,1,4,4,4,Q8BFV2|E9Q1H5,MOUSE,46758.8,13.7,2135,2135.1,37.22,37.22,,399,PCI domain-containing protein 2,,"negative regulation of apoptotic process|regulation of mRNA stability|positive regulation of B cell differentiation|positive regulation of transcription, DNA-templated|spleen development|positive regulation of mitotic cell cycle spindle assembly checkpoint|negative regulation of cysteine-type endopeptidase activity|",,4,4,3520000000,13.7%
E9Q1W7,0.813559046,-0.0535,2.404130923,-0.094333333,0.57489285,-0.585772666,-0.21,-0.097,0.288,-0.197,-0.257,0.152,E9Q1W7,Tbck,E9Q1W7_Tbck,E9Q1W7,Tbck,1,5,4,4,E9Q1W7|Q8BM85|Q8BM85-2,MOUSE,101950.4,4.7,2136,2136.1,37.2,37.2,,893,TBC domain-containing protein kinase-like protein,,protein phosphorylation|,protein kinase activity|ATP binding|,4,5,56800000,4.7%
A2ACD2,0.001138002,0.015166667,41.59692587,1.160333333,6.92321E-05,7.758260721,-0.596,-0.322,-0.777,0.831,0.429,0.526,A2ACD2,Vstm2l,A2ACD2_Vstm2l,A2ACD2,Vstm2l,1,5,4,4,A2ACD2|Q6PDS0,MOUSE,22313.8,19.8,2137,2137.1,37.14,37.14,,202,V-set and transmembrane domain-containing protein 2-like protein,,,,4,5,114000000,19.8%
Q8R357,0.001108063,-0.0375,41.80263659,0.835,6.60292E-05,7.811847284,-0.574,-0.41,-0.381,0.535,0.233,0.372,Q8R357,Olfm1,Q8R357_Olfm1,Q8R357,Olfm1,1,7,3,3,Q8R357|O88998|G3X9Q7|O88998-3|A3KGE4|O88998-2|O88998-4,MOUSE,55769.1,6.8,2138,2138.1,37.13,37.13,,485,Noelin,extracellular space|alpha-amino-3-hydroxy-5-methyl-4-isoxazolepropionic acid selective glutamate receptor complex|synaptic membrane|,atrioventricular valve formation|positive regulation of gene expression|negative regulation of gene expression|positive regulation of epithelial to mesenchymal transition|protein oligomerization|cardiac epithelial to mesenchymal transition|regulation of beta-amyloid formation|negative regulation of beta-amyloid formation|negative regulation of neuron migration|,beta-amyloid binding|protein binding|,3,7,189000000,6.8%
P01872-2,0.772212989,0.098333333,2.980862181,-0.250666667,0.503400662,-0.702893523,-0.155,-0.317,1.143,0.172,-0.012,-0.241,P01872,NotFound,P01872-2_NotFound,P01872-2,Ighm,1,5,4,4,P01872-2|P01872,MOUSE,53153.5,9.8,2139,2139.1,37.11,37.11,,454,Isoform 2 of Ig mu chain C region,"extracellular space|plasma membrane|external side of plasma membrane|integral component of membrane|B cell receptor complex|immunoglobulin complex, circulating|perinuclear region of cytoplasm|",activation of MAPK activity|humoral immune response mediated by circulating immunoglobulin|immunoglobulin mediated immune response|antigen processing and presentation|positive regulation of B cell proliferation|positive regulation of MAPK cascade|early endosome to late endosome transport|positive regulation of endocytosis|positive regulation of peptidyl-tyrosine phosphorylation|defense response to Gram-negative bacterium|B cell receptor signaling pathway|positive regulation of B cell activation|,antigen binding|transmembrane signaling receptor activity|protein binding|immunoglobulin receptor binding|identical protein binding|,4,5,1190000000,9.8%
Q99LG2,0.968638709,-0.053166667,0.364534273,-0.009666667,0.919489073,-0.104461448,-0.029,-0.082,-0.034,-0.173,0.08,-0.081,Q99LG2,Tnpo2,Q99LG2_Tnpo2,Q99LG2,Tnpo2,1,5,4,1,Q99LG2,MOUSE,101994.8,3.8,2140,2140.1,37.11,7.33,,887,Transportin-2,nucleus|cytoplasm|,protein import into nucleus|negative regulation of muscle cell differentiation|,protein binding|Ran GTPase binding|,4,5,457000000,3.8%
Q6PGL7,0.027788508,-0.099333333,25.7283797,0.433333333,0.002674004,4.362283027,-0.293,-0.459,-0.196,0.039,0.107,0.206,Q6PGL7,Washc2,Q6PGL7_Washc2,Q6PGL7,Washc2,1,2,2,2,Q6PGL7|Q6PGL7-2,MOUSE,145422.2,2.9,2141,2141.1,37.04,37.04,,1334,WASH complex subunit 2,endosome|early endosome|plasma membrane|early endosome membrane|WASH complex|retromer complex|,"protein transport|retrograde transport, endosome to Golgi|","phosphatidylinositol-4,5-bisphosphate binding|phosphatidylinositol-3,4,5-trisphosphate binding|phosphatidylinositol-5-phosphate binding|phosphatidylinositol-3-phosphate binding|phosphatidylinositol-3,4-bisphosphate binding|phosphatidylinositol-4-phosphate binding|phosphatidylinositol-3,5-bisphosphate binding|",2,2,7130000,2.9%
P97411,0.244164366,-0.048833333,12.46421684,-0.179666667,0.056699381,-2.242319435,0.018,0.084,0.021,-0.184,-0.071,-0.161,P97411,Ica1,P97411_Ica1,P97411,Ica1,1,5,5,5,P97411|D3Z118|P97411-2|D3Z119|S4R217,MOUSE,54894,10.2,2142,2142.1,36.99,36.99,,478,Islet cell autoantigen 1,Golgi membrane|cytosol|cell junction|transport vesicle membrane|secretory granule membrane|synaptic vesicle membrane|,neurotransmitter transport|regulation of neurotransmitter secretion|regulation of insulin secretion|,protein domain specific binding|,5,5,227000000,10.2%
P07724,0.001109652,-0.1105,41.76958621,1.322333333,6.65337E-05,7.862430743,-0.84,-0.623,-0.852,0.377,0.938,0.337,P07724,Alb,P07724_Alb,P07724,Alb,1,5,3,3,P07724,MOUSE,70745.2,7,2143,2143.1,36.99,36.99,,608,Serum albumin,extracellular region|extracellular space|nucleus|cytoplasm|myelin sheath|protein complex|extracellular exosome|blood microparticle|,retina homeostasis|transport|cellular response to starvation|hemolysis by symbiont of host erythrocytes|negative regulation of apoptotic process|maintenance of mitochondrion location|,DNA binding|fatty acid binding|drug binding|toxic substance binding|pyridoxal phosphate binding|metal ion binding|chaperone binding|oxygen binding|,3,5,47200000,7.0%
O35593,0.582100111,0.001666667,5.697332096,0.097333333,0.269318874,1.190905787,-0.075,0.025,-0.091,0.022,0.021,0.108,O35593,Psmd14,O35593_Psmd14,O35593,Psmd14,1,5,3,3,O35593,MOUSE,34747.6,9.3,2144,2144.1,36.97,36.97,,310,26S proteasome non-ATPase regulatory subunit 14,"proteasome complex|nucleus|proteasome regulatory particle, lid subcomplex|proteasome accessory complex|cytosolic proteasome complex|extracellular exosome|",double-strand break repair via homologous recombination|double-strand break repair via nonhomologous end joining|positive regulation of endopeptidase activity|response to ethanol|regulation of proteasomal protein catabolic process|protein K63-linked deubiquitination|,endopeptidase activity|protein binding|metallopeptidase activity|metal ion binding|endopeptidase activator activity|proteasome binding|,3,5,156000000,9.3%
D3YVV7,0.985575147,0.044166667,0.143421237,0.003666667,0.967515377,0.042075758,-0.015,0.026,0.116,0.06,-0.045,0.123,D3YVV7,NotFound,D3YVV7_NotFound,D3YVV7,Nova2,1,5,5,5,D3YVV7|A0A1W2P872|Q9JKN6,MOUSE,55846.4,13.6,2145,2145.1,36.92,36.92,,556,Neuro-oncological ventral antigen 2,,regulation of RNA metabolic process|,RNA binding|poly(A) RNA binding|,5,5,37700000,13.6%
P57724,0.927519075,0.023,0.877212832,0.028666667,0.817106597,0.239367953,0.225,-0.152,-0.047,0.128,0.072,-0.088,P57724,Pcbp4,P57724_Pcbp4,P57724,Pcbp4,1,3,3,3,P57724|A0A0R4J044,MOUSE,41797.3,10.4,2146,2146.1,36.87,36.87,,403,Poly(rC)-binding protein 4,cytoplasm|ribonucleoprotein complex|,"negative regulation of mRNA splicing, via spliceosome|",DNA binding|poly(A) RNA binding|,3,3,7540000000,10.4%
Q62178,0.001185197,-0.036666667,41.37889414,0.844666667,7.27965E-05,7.701785798,-0.275,-0.589,-0.513,0.487,0.284,0.386,Q62178,Sema4a,Q62178_Sema4a,Q62178,Sema4a,1,4,4,4,Q62178|D3YWV5,MOUSE,84389.1,6,2147,2147.1,36.83,36.83,,760,Semaphorin-4A,plasma membrane|integral component of membrane|,angiogenesis|T cell differentiation involved in immune response|axonogenesis|regulation of cell shape|regulation of endothelial cell migration|negative regulation of angiogenesis|T-helper 1 cell differentiation|semaphorin-plexin signaling pathway|,,4,4,194000000,6.0%
D3Z2R5,0.001137565,-0.154333333,41.64055607,0.865333333,6.854E-05,7.769601499,-0.596,-0.723,-0.442,0.425,0.263,0.147,D3Z2R5,Selenon,D3Z2R5_Selenon,D3Z2R5,Selenon,1,4,4,4,D3Z2R5,MOUSE,62705.6,12.3,2148,2148.1,36.83,36.83,,557,Selenoprotein N,,respiratory system process|mitochondrion organization|skeletal muscle satellite cell differentiation|positive regulation of skeletal muscle cell proliferation|response to muscle activity involved in regulation of muscle adaptation|multicellular organismal response to stress|cellular response to oxidative stress|skeletal muscle tissue regeneration|lung alveolus development|skeletal muscle fiber development|cellular response to caffeine|,calcium ion binding|,4,4,62100000,12.3%
E9PWI3,0.923908995,-0.011166667,0.919117566,-0.037,0.809260314,-0.249875717,-0.233,0.028,0.227,0.009,-0.248,0.15,E9PWI3,Mcc,E9PWI3_Mcc,E9PWI3,Mcc,1,4,3,3,E9PWI3|G3UW40,MOUSE,113018.2,3.8,2149,2149.1,36.83,36.83,,1003,Mutated in colorectal cancers,nucleus|nucleoplasm|cytoplasm|plasma membrane|,negative regulation of epithelial cell migration|establishment of protein localization|negative regulation of epithelial cell proliferation|negative regulation of canonical Wnt signaling pathway|,calcium ion binding|,3,4,136000000,3.8%
A6H6A9,0.989368635,-0.025,0.111688799,-0.002666667,0.974610577,-0.03288142,0.011,-0.064,-0.018,-0.057,-0.072,0.05,A6H6A9,Rabgap1l,A6H6A9_Rabgap1l,A6H6A9,Rabgap1l,1,5,4,4,A6H6A9,MOUSE,93429.3,3.9,2150,2150.1,36.8,36.8,,815,Rab GTPase-activating protein 1-like,nucleus|early endosome|Golgi apparatus|,regulation of protein localization|megakaryocyte development|positive regulation of GTPase activity|,GTPase activator activity|Rab GTPase binding|,4,5,243000000,3.9%
P18826,0.114337614,-0.053333333,17.34558376,0.241333333,0.018426448,2.983061361,-0.192,-0.217,-0.113,0.062,0.122,0.018,P18826,Phka1,P18826_Phka1,P18826,Phka1,1,3,3,3,P18826|A2AI87|P18826-2|A2AI88|A2AI89|A2AI91,MOUSE,139963.3,3.2,2151,2151.1,36.75,36.75,,1241,"Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform",plasma membrane|phosphorylase kinase complex|,glycogen metabolic process|protein phosphorylation|,calmodulin binding|phosphorylase kinase activity|,3,3,51000000,3.2%
Q64433,0.048594588,0.129333333,22.69819401,-0.600666667,0.005372552,-3.841204283,0.714,0.503,0.072,-0.209,-0.169,-0.135,Q64433,Hspe1,Q64433_Hspe1,Q64433,Hspe1,1,3,3,3,Q64433,MOUSE,10962.5,28.4,2152,2152.1,36.7,36.7,,102,"10 kDa heat shock protein, mitochondrial",mitochondrion|mitochondrial matrix|membrane|extracellular exosome|,osteoblast differentiation|protein folding|,ATP binding|poly(A) RNA binding|chaperone binding|,3,3,100000000,28.4%
Q01149,0.415863318,0.281833333,8.5215605,-0.492333333,0.14055424,-1.648111187,0.754,0.143,0.687,0.665,-0.032,-0.526,Q01149,Col1a2,Q01149_Col1a2,Q01149,Col1a2,1,10,6,6,Q01149,MOUSE,130067.9,4.3,2153,2153.1,36.66,36.66,,1372,Collagen alpha-2(I) chain,collagen trimer|collagen type I trimer|extracellular space|intracellular|extracellular matrix|extracellular exosome|extracellular matrix|,skeletal system development|blood vessel development|transforming growth factor beta receptor signaling pathway|Rho protein signal transduction|regulation of blood pressure|collagen fibril organization|skin morphogenesis|protein heterotrimerization|cellular response to amino acid stimulus|,"extracellular matrix structural constituent|protein binding|protein binding, bridging|identical protein binding|SMAD binding|metal ion binding|platelet-derived growth factor binding|",6,10,311000000,4.3%
P97461,0.955549843,0.027333333,0.537649621,-0.016666667,0.883557948,-0.151422609,0.131,0.001,-0.025,0.113,0.127,-0.183,P97461,Rps5,P97461_Rps5,P97461,Rps5,1,2,2,2,P97461|Q91V55,MOUSE,23060.2,10.2,2154,2154.1,36.6,36.6,,204,40S ribosomal protein S5,focal adhesion|membrane|cytosolic small ribosomal subunit|ribonucleoprotein complex|extracellular exosome|,translation|regulation of translational fidelity|,mRNA binding|structural constituent of ribosome|poly(A) RNA binding|,2,2,122000000,10.2%
Q9WTT4,0.805660587,-0.052,2.509875872,0.054,0.561064012,0.607571769,-0.135,-0.101,-0.001,-0.121,0.064,-0.018,Q9WTT4,Atp6v1g2,Q9WTT4_Atp6v1g2,Q9WTT4,Atp6v1g2,1,5,3,3,Q9WTT4|B0V2H4|G5E923,MOUSE,13708.3,31.3,2155,2155.1,36.49,36.49,,118,V-type proton ATPase subunit G 2,vacuolar proton-transporting V-type ATPase complex|integral component of synaptic vesicle membrane|melanosome|,hydrogen ion transmembrane transport|,"protein binding|hydrogen-exporting ATPase activity, phosphorylative mechanism|ATPase activity|",3,5,165000000,31.3%
P10639,0.670966323,-0.0405,4.277503252,0.086333333,0.3734648,0.945150085,0.046,-0.19,-0.107,-0.009,0.048,-0.031,P10639,Txn1,P10639_Txn1,P10639,Txn,1,6,3,3,P10639,MOUSE,12017.6,21.9,2156,2156.1,36.45,36.45,,105,Thioredoxin,nucleus|cytoplasm|mitochondrion|cytosol|extracellular exosome|,"sulfate assimilation|negative regulation of transcription from RNA polymerase II promoter|transcription, DNA-templated|protein folding|glycerol ether metabolic process|response to radiation|positive regulation of peptidyl-serine phosphorylation|regulation of protein import into nucleus, translocation|cellular response to oxidative stress|positive regulation of DNA binding|cell redox homeostasis|negative regulation of protein export from nucleus|oxidation-reduction process|negative regulation of hydrogen peroxide-induced cell death|","protein binding|protein disulfide oxidoreductase activity|peptide disulfide oxidoreductase activity|oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor|poly(A) RNA binding|",3,6,1510000000,21.9%
A2AN37,0.514082698,-0.014,6.754990058,-0.124,0.211106203,-1.364752352,0.01,0.161,-0.027,-0.071,-0.004,-0.153,A2AN37,Uck1,A2AN37_Uck1,A2AN37,Uck1,1,4,3,3,A2AN37|P52623,MOUSE,31896.7,12.7,2157,2157.1,36.42,36.42,,283,Uridine-cytidine kinase,,phosphorylation|UMP salvage|CTP salvage|,uridine kinase activity|ATP binding|nucleoside kinase activity|,3,4,424000000,12.7%
Q91VR7,0.617189853,-0.118333333,5.205038738,0.211333333,0.301644997,1.109383726,-0.278,-0.474,0.08,-0.149,0.339,-0.228,Q91VR7,Map1lc3a,Q91VR7_Map1lc3a,Q91VR7,Map1lc3a,1,8,3,3,Q91VR7|Q9CQV6|M0QWC2,MOUSE,14329.3,24.7,2158,2158.1,36.41,36.41,,121,Microtubule-associated proteins 1A/1B light chain 3A,pre-autophagosomal structure|autophagosome membrane|cytoplasm|late endosome|autophagosome|cytosol|microtubule|microtubule cytoskeleton|extrinsic component of membrane|organelle membrane|cytoplasmic vesicle|,autophagosome assembly|mitochondrion degradation|cellular response to nitrogen starvation|nucleophagy|membrane fusion|,protein binding|phospholipid binding|microtubule binding|phosphatidylethanolamine binding|,3,8,1400000000,24.7%
Q8K007,5.43681E-05,-0.195166667,58.44312066,1.886333333,1.43116E-06,13.33631111,-1.092,-1.297,-1.026,0.704,0.522,1.018,Q8K007,Sulf1,Q8K007_Sulf1,Q8K007,Sulf1,1,4,4,4,Q8K007|A0A0R4J2D2,MOUSE,102233.1,4.5,2159,2159.1,36.38,36.38,,870,Extracellular sulfatase Sulf-1,extracellular space|endoplasmic reticulum|Golgi apparatus|Golgi stack|plasma membrane|cell surface|membrane raft|,cartilage condensation|kidney development|negative regulation of endothelial cell proliferation|chondrocyte development|glomerular filtration|sulfur compound metabolic process|apoptotic process|cell adhesion|positive regulation of vascular endothelial growth factor production|esophagus smooth muscle contraction|negative regulation of angiogenesis|positive regulation of Wnt signaling pathway|heparan sulfate proteoglycan metabolic process|negative regulation of cell migration|positive regulation of BMP signaling pathway|glomerular basement membrane development|glial cell-derived neurotrophic factor receptor signaling pathway|limb joint morphogenesis|regulation of fibroblast growth factor receptor signaling pathway|negative regulation of fibroblast growth factor receptor signaling pathway|vascular endothelial growth factor receptor signaling pathway|positive regulation of smooth muscle cell proliferation|embryonic skeletal system development|cartilage development|bone development|innervation|negative regulation of prostatic bud formation|,arylsulfatase activity|calcium ion binding|N-acetylglucosamine-6-sulfatase activity|,4,4,83000000,4.5%
Q61271,0.175570965,-0.151,14.62423796,0.331333333,0.03448071,2.567528784,-0.572,-0.31,-0.068,0.024,0.001,0.019,Q61271,Acvr1b,Q61271_Acvr1b,Q61271,Acvr1b,1,5,3,3,Q61271|Q64729|Q64729-2|E9Q418|Q9D5H8|Q8K348|A2AJR5|Q3V348|A2AJR6,MOUSE,57669.4,5.1,2160,2160.1,36.34,36.34,,505,Activin receptor type-1B,plasma membrane|integral component of plasma membrane|cell surface|receptor complex|activin receptor complex|extracellular exosome|,"G1/S transition of mitotic cell cycle|in utero embryonic development|hair follicle development|regulation of transcription, DNA-templated|protein phosphorylation|signal transduction|cell surface receptor signaling pathway|central nervous system development|mesoderm development|regulation of signal transduction|positive regulation of gene expression|negative regulation of gene expression|positive regulation of pathway-restricted SMAD protein phosphorylation|peptidyl-threonine phosphorylation|signal transduction by protein phosphorylation|negative regulation of cell growth|activin receptor signaling pathway|positive regulation of activin receptor signaling pathway|nodal signaling pathway|positive regulation of erythrocyte differentiation|positive regulation of transcription from RNA polymerase II promoter|development of primary female sexual characteristics|protein autophosphorylation|extrinsic apoptotic signaling pathway|positive regulation of trophoblast cell migration|","protein serine/threonine kinase activity|transmembrane receptor protein serine/threonine kinase activity|receptor signaling protein serine/threonine kinase activity|protein binding|ATP binding|activin receptor activity, type I|inhibin binding|SMAD binding|metal ion binding|activin binding|activin-activated receptor activity|growth factor binding|activin binding|",3,5,98500000,5.1%
