Liver_Searched, 126:127, No_BirA_4:No_BirA_5	Liver_Searched, 126:128, No_BirA_4:XBirA_2	Liver_Searched, 126:129, No_BirA_4:No_BirA_6	Liver_Searched, 126:130, No_BirA_4:XBirA_3	Liver_Searched, 126:131, No_BirA_4:XBirA_1	Liver_Searched, 127:126, No_BirA_5:No_BirA_4	Liver_Searched, 127:128, No_BirA_5:XBirA_2	Liver_Searched, 127:129, No_BirA_5:No_BirA_6	Liver_Searched, 127:130, No_BirA_5:XBirA_3	Liver_Searched, 127:131, No_BirA_5:XBirA_1	Liver_Searched, 128:126, XBirA_2:No_BirA_4	Liver_Searched, 128:127, XBirA_2:No_BirA_5	Liver_Searched, 128:129, XBirA_2:No_BirA_6	Liver_Searched, 128:130, XBirA_2:XBirA_3	Liver_Searched, 128:131, XBirA_2:XBirA_1	Liver_Searched, 129:126, No_BirA_6:No_BirA_4	Liver_Searched, 129:127, No_BirA_6:No_BirA_5	Liver_Searched, 129:128, No_BirA_6:XBirA_2	Liver_Searched, 129:130, No_BirA_6:XBirA_3	Liver_Searched, 129:131, No_BirA_6:XBirA_1	Liver_Searched, 130:126, XBirA_3:No_BirA_4	Liver_Searched, 130:127, XBirA_3:No_BirA_5	Liver_Searched, 130:128, XBirA_3:XBirA_2	Liver_Searched, 130:129, XBirA_3:No_BirA_6	Liver_Searched, 130:131, XBirA_3:XBirA_1	Liver_Searched, 131:126, XBirA_1:No_BirA_4	Liver_Searched, 131:127, XBirA_1:No_BirA_5	Liver_Searched, 131:128, XBirA_1:XBirA_2	Liver_Searched, 131:129, XBirA_1:No_BirA_6	Liver_Searched, 131:130, XBirA_1:XBirA_3	id	accession_number	geneSymbol	numColumnsProteinObserved	numSpectraProteinObserved	numPepsUnique	numPepsUniqueSubgroupSpecificCI	accession_numbers	species	protein_mw	percentCoverage	groupNum	subgroupNum	scoreUnique	scoreUniqueSubgroupSpecificCI	orfCategory	sequenceLength	entry_name	cellular_component	biological_process	molecular_function	Liver_Searched unique_peptides	Liver_Searched numSpectra	Liver_Searched totalIntensity	Liver_Searched pct_cov
-0.232	0.3205	-0.313	-0.109	-0.4975	0.232	0.567	-0.104	0.114	-0.2895	-0.3205	-0.567	-0.673	-0.417	-0.8145	0.313	0.104	0.673	0.224	-0.1805	0.109	-0.114	0.417	-0.224	-0.398	0.4975	0.2895	0.8145	0.1805	0.398	Q9DBU0	Q9DBU0	Tm9sf1	1	2	2	2	Q9DBU0|D3Z6X7|D6RGM8	MOUSE	69497	3.6	2833	2833.1	21.11	21.11		606	Transmembrane 9 superfamily member 1	autophagosome membrane|lysosomal membrane|integral component of membrane|cytoplasmic vesicle|	autophagy|		2	2	1.12e+08	3.6%
-0.113	-0.0275	0.289	0.161	0.1285	0.113	0.135	0.441	0.317	0.2835	0.0275	-0.135	0.304	0.219	0.1985	-0.289	-0.441	-0.304	-0.108	-0.1565	-0.161	-0.317	-0.219	0.108	-0.042	-0.1285	-0.2835	-0.1985	0.1565	0.042	Q8BGR2	Q8BGR2	Lrrc8d	1	3	2	2	Q8BGR2	MOUSE	99252.3	3.4	2834	2834.1	21.08	21.08		859	Volume-regulated anion channel subunit LRRC8D	endoplasmic reticulum membrane|plasma membrane|membrane|integral component of membrane|	ion transport|		2	3	1.68e+08	3.4%
-0.132	0.0165	-0.899	-0.128	-0.4365	0.132	0.178	-0.798	-0.00600000000000001	-0.3375	-0.0165	-0.178	-0.635	0	-0.3505	0.899	0.798	0.635	0.61	0.7285	0.128	0.00600000000000001	0	-0.61	-0.385	0.4365	0.3375	0.3505	-0.7285	0.385	P10107	P10107	Anxa1	1	5	3	3	P10107	MOUSE	39018.9	11.2	2838	2838.1	20.97	20.97		346	Annexin A1	cornified envelope|extracellular space|nucleus|cytoplasm|endosome|cytosol|plasma membrane|focal adhesion|cilium|cell surface|basolateral plasma membrane|mitochondrial membrane|vesicle|sarcolemma|mast cell granule|protein complex|extracellular exosome|	DNA strand renaturation|neutrophil homeostasis|signal transduction|cell surface receptor signaling pathway|response to X-ray|myoblast migration involved in skeletal muscle regeneration|peptide cross-linking|insulin secretion|keratinocyte differentiation|prostate gland development|endocrine pancreas development|positive regulation of vesicle fusion|positive regulation of prostaglandin biosynthetic process|response to estradiol|DNA duplex unwinding|positive regulation of neutrophil apoptotic process|DNA rewinding|gliogenesis|regulation of cell proliferation|response to drug|response to peptide hormone|estrous cycle|alpha-beta T cell differentiation|arachidonic acid secretion|cellular response to hydrogen peroxide|hepatocyte differentiation|prolactin secretion|response to interleukin-1|cellular response to glucocorticoid stimulus|neutrophil clearance|positive regulation of G1/S transition of mitotic cell cycle|negative regulation of phospholipase A2 activity|negative regulation of interleukin-8 secretion|	single-stranded DNA binding|single-stranded RNA binding|helicase activity|structural molecule activity|calcium ion binding|protein binding|calcium-dependent phospholipid binding|phospholipase A2 inhibitor activity|protein binding, bridging|double-stranded DNA-dependent ATPase activity|annealing helicase activity|protein homodimerization activity|calcium-dependent protein binding|	3	5	24700000	11.2%
-0.433	-0.7765	-0.601	-0.151	-0.6105	0.433	-0.248	-0.045	0.351	-0.0915	0.7765	0.248	0.178	0.274	0.1595	0.601	0.045	-0.178	0.28	-0.0055	0.151	-0.351	-0.274	-0.28	-0.204	0.6105	0.0915	-0.1595	0.0055	0.204	Q9CQ75	Q9CQ75	Ndufa2	1	5	2	2	Q9CQ75	MOUSE	11029.6	24.2	2839	2839.1	20.97	20.97		99	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2	mitochondrion|mitochondrial respiratory chain complex I|mitochondrial membrane|	oxidation-reduction process|	NADH dehydrogenase (ubiquinone) activity|	2	5	8.7e+08	24.2%
0.079	-0.0515	-0.451	-0.347	-0.4615	-0.079	-0.117	-0.553	-0.437	-0.5665	0.0515	0.117	-0.438	-0.283	-0.4075	0.451	0.553	0.438	0.124	-0.0065	0.347	0.437	0.283	-0.124	-0.124	0.4615	0.5665	0.4075	0.0065	0.124	P0DP28	P0DP28	Calm3	1	2	2	2	P0DP28|Q3UKW2|Q9D6P8	MOUSE	16837.3	20.1	2840	2840.1	20.92	20.92		149	Calmodulin-3				2	2	52900000	20.1%
-0.014	-0.2885	-0.025	-0.973	-0.9365	0.014	-0.133	0.237	-0.935	-1.1245	0.2885	0.133	0.369	-0.739	-1.0665	0.025	-0.237	-0.369	-1.166	-1.4855	0.973	0.935	0.739	1.166	-0.313	0.9365	1.1245	1.0665	1.4855	0.313	P06745	P06745	Gpi	1	3	2	2	P06745	MOUSE	62994	4.1	2841	2841.1	20.91	20.91		558	Glucose-6-phosphate isomerase	extracellular space|nucleoplasm|cytoplasm|plasma membrane|membrane|myelin sheath|ciliary membrane|extracellular exosome|	angiogenesis|in utero embryonic development|mesoderm formation|gluconeogenesis|glycolytic process|erythrocyte homeostasis|glucose homeostasis|glycolytic process through glucose-6-phosphate|	glucose-6-phosphate isomerase activity|cytokine activity|protein binding|growth factor activity|	2	3	1.6e+08	4.1%
-0.102	-0.9605	-0.13	-0.903	-0.9585	0.102	-0.844	-0.05	-0.811	-0.8815	0.9605	0.844	0.792	0.071	0.0045	0.13	0.05	-0.792	-0.753	-0.8255	0.903	0.811	-0.071	0.753	-0.065	0.9585	0.8815	-0.0045	0.8255	0.065	Q5SV85	Q5SV85	Synrg	1	2	2	2	V9GX40|Q5SV85|V9GXD9|Q5SV85-2	MOUSE	140526.3	2.3	2842	2842.1	20.87	20.87		1306	Synergin gamma	Golgi apparatus|cytosol|membrane|	endocytosis|protein transport|		2	2	41900000	2.3%
0.189	0.4385	0.871	0.201	0.3695	-0.189	0.246	0.682	-0.041	0.1905	-0.4385	-0.246	0.448	-0.225	-0.0645	-0.871	-0.682	-0.448	-0.705	-0.5205	-0.201	0.041	0.225	0.705	0.122	-0.3695	-0.1905	0.0645	0.5205	-0.122	Q9Z2U2	Q9Z2U2	Zfp292	1	9	3	3	Q9Z2U2|Q9Z2U2-2	MOUSE	305721.4	1	2844	2844.1	20.72	20.72		2698	Zinc finger protein 292	nucleus|	transcription from RNA polymerase II promoter|positive regulation of transcription from RNA polymerase II promoter|	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription|DNA binding|metal ion binding|	3	9	1.63e+10	1.0%
-0.289	-0.2655	0.273	-0.2	-0.1875	0.289	0.198	0.538	0.122	0.1475	0.2655	-0.198	0.26	0.005	0.0805	-0.273	-0.538	-0.26	-0.573	-0.5975	0.2	-0.122	-0.005	0.573	0.031	0.1875	-0.1475	-0.0805	0.5975	-0.031	Q80UG1	Q80UG1	Fads6	1	5	2	2	Q80UG1	MOUSE	39286.4	5.5	2845	2845.1	20.71	20.71		342	Fatty acid desaturase 6	integral component of membrane|	fatty acid biosynthetic process|oxidation-reduction process|	oxidoreductase activity|	2	5	8.57e+08	5.5%
-0.312	-0.6605	-0.527	-0.857	-0.8525	0.312	-0.334	-0.238	-0.555	-0.5655	0.6605	0.334	0.094	-0.184	-0.1895	0.527	0.238	-0.094	-0.31	-0.3215	0.857	0.555	0.184	0.31	-0.005	0.8525	0.5655	0.1895	0.3215	0.005	Q91VZ6	Q91VZ6	Smap1	1	2	2	2	Q91VZ6|D3YVX4	MOUSE	48001.8	5.4	2846	2846.1	20.61	20.61		440	Stromal membrane-associated protein 1	cytoplasm|plasma membrane|	positive regulation of GTPase activity|positive regulation of erythrocyte differentiation|regulation of clathrin-mediated endocytosis|actin cytoskeleton reorganization|	GTPase activator activity|clathrin binding|metal ion binding|	2	2	15900000	5.4%
-0.117	-2.7535	-0.494	-3.113	-2.9915	0.117	-2.646	-0.461	-3.03	-2.8275	2.7535	2.646	2.29	-0.293	-0.1435	0.494	0.461	-2.29	-2.571	-2.3415	3.113	3.03	0.293	2.571	0.223	2.9915	2.8275	0.1435	2.3415	-0.223	Q9EPR2	Q9EPR2	Pla2g12a	1	4	2	2	Q9EPR2|Q9EPR2-2	MOUSE	22117.7	11.4	2847	2847.1	20.6	20.6		192	Group XIIA secretory phospholipase A2	extracellular region|intracellular|endoplasmic reticulum|Golgi apparatus|	phospholipid metabolic process|lipid catabolic process|	phospholipase A2 activity|calcium ion binding|	2	4	1.96e+08	11.4%
0.63	0.1165	0.068	-0.169	-0.0605	-0.63	-0.499	-0.653	-0.805	-0.7075	-0.1165	0.499	-0.087	-0.328	-0.1745	-0.068	0.653	0.087	-0.145	0.0065	0.169	0.805	0.328	0.145	0.154	0.0605	0.7075	0.1745	-0.0065	-0.154	Q9EPQ7	Q9EPQ7	Stard5	1	3	2	2	Q9EPQ7|D3YU00	MOUSE	24378.1	11.2	2848	2848.1	20.58	20.58		213	StAR-related lipid transfer protein 5		lipid transport|	cholesterol binding|bile acid binding|	2	3	53200000	11.2%
-0.149	0.0365	-0.053	-0.039	0.2045	0.149	0.2	0.073	0.1	0.3285	-0.0365	-0.2	-0.129	-0.063	0.1705	0.053	-0.073	0.129	0.034	0.2615	0.039	-0.1	0.063	-0.034	0.234	-0.2045	-0.3285	-0.1705	-0.2615	-0.234	Q8BHE8	Q8BHE8	Maip1	1	2	2	2	Q8BHE8	MOUSE	33269.6	8.5	2849	2849.1	20.58	20.58		291	m-AAA protease-interacting protein 1, mitochondrial	mitochondrion|			2	2	7.39e+08	8.5%
-0.106	-0.2935	0.23	-0.045	0.2305	0.106	-0.172	0.303	0.069	0.3025	0.2935	0.172	0.435	0.279	0.4775	-0.23	-0.303	-0.435	0.241	0.0115	0.045	-0.069	-0.279	-0.241	-0.223	-0.2305	-0.3025	-0.4775	-0.0115	0.223	O88487	O88487	Dync1i2	1	3	2	2	A2BFF9|A2BFF5|Q3TPJ8|O88487|A2BFF8	MOUSE	68792.3	5	2850	2850.1	20.54	20.54		612	Cytoplasmic dynein 1 intermediate chain 2	cytoplasmic dynein complex|microtubule|vesicle|	transport|microtubule-based movement|metabolic process|	motor activity|	2	3	68600000	5.0%
-0.102	-0.0775	-0.237	-0.061	-0.2175	0.102	0.04	-0.158	0.031	-0.1405	0.0775	-0.04	-0.2	0.029	-0.1385	0.237	0.158	0.2	0.197	0.0235	0.061	-0.031	-0.029	-0.197	-0.166	0.2175	0.1405	0.1385	-0.0235	0.166	Q6ZQH8	Q6ZQH8	Nup188	1	3	3	3	Q6ZQH8	MOUSE	199088.5	2.2	2851	2851.1	20.5	20.5		1759	Nucleoporin NUP188 homolog	nuclear pore|membrane|	protein transport|mRNA transport|		3	3	33300000	2.2%
0.131	-2.3515	-0.455	-0.305	-0.3875	-0.131	-2.183	-0.255	-0.344	-0.6095	2.3515	2.183	-0.131	1.876	1.6305	0.455	0.255	0.131	0.106	-0.0905	0.305	0.344	-1.876	-0.106	-0.129	0.3875	0.6095	-1.6305	0.0905	0.129	Q8VDM6	Q8VDM6	Hnrnpul1	1	4	3	3	Q8VDM6|Q8VDM6-2|Q8VDM6-3	MOUSE	96570.7	3.2	2852	2852.1	20.49	20.49		859	Heterogeneous nuclear ribonucleoprotein U-like protein 1	nucleus|nucleoplasm|ribonucleoprotein complex|	transcription, DNA-templated|regulation of transcription, DNA-templated|RNA processing|response to virus|	enzyme binding|poly(A) RNA binding|	3	4	1.14e+09	3.2%
-0.087	0.3445	0.211	0.068	0.1105	0.087	0.392	0.206	0.036	0.2085	-0.3445	-0.392	-0.164	-0.363	-0.2095	-0.211	-0.206	0.164	-0.164	-0.0275	-0.068	-0.036	0.363	0.164	0.049	-0.1105	-0.2085	0.2095	0.0275	-0.049	A0A1D5RMH7	A0A1D5RMH7	Psd3	1	15	3	3	A0A1D5RMH7|Q2PFD7|Q2PFD7-2|F6Z9E6|Q2PFD7-5|Q2PFD7-4|A0A1D5RLM2|A0A1D5RLK2|Q2PFD7-3|Q8C0E9|E9PUC5	MOUSE	143165.6	3.4	2853	2853.1	20.47	20.47		1289	PH and SEC7 domain-containing protein 3				3	15	3.92e+10	3.4%
0.056	0.0445	-0.06	-0.032	0.0265	-0.056	0.004	-0.139	-0.097	-0.0545	-0.0445	-0.004	-0.145	-0.064	-0.0165	0.06	0.139	0.145	0.049	0.0905	0.032	0.097	0.064	-0.049	0.048	-0.0265	0.0545	0.0165	-0.0905	-0.048	O35083	O35083	Agpat1	1	2	2	2	A0A0R4J263|O35083	MOUSE	32051.1	11.2	2855	2855.1	20.42	20.42		285	1-acyl-sn-glycerol-3-phosphate acyltransferase alpha	endoplasmic reticulum membrane|membrane|integral component of membrane|	positive regulation of cytokine production|phosphatidic acid biosynthetic process|CDP-diacylglycerol biosynthetic process|	1-acylglycerol-3-phosphate O-acyltransferase activity|	2	2	16200000	11.2%
-0.015	0.1755	0.001	0.23	0.0325	0.015	0.205	-0.007	0.235	0.0225	-0.1755	-0.205	-0.214	0.067	-0.1405	-0.001	0.007	0.214	0.249	0.0355	-0.23	-0.235	-0.067	-0.249	-0.207	-0.0325	-0.0225	0.1405	-0.0355	0.207	Q8BWR8	Q8BWR8	Rhpn2	1	2	2	2	Q8BWR8	MOUSE	77583.4	4.5	2856	2856.1	20.41	20.41		686	Rhophilin-2	nucleoplasm|cytoplasm|intracellular membrane-bounded organelle|perinuclear region of cytoplasm|	signal transduction|		2	2	19600000	4.5%
-0.288	0.4175	-0.068	-0.297	-0.2305	0.288	0.652	0.127	-0.031	0.0885	-0.4175	-0.652	-0.6	-0.656	-0.5475	0.068	-0.127	0.6	-0.179	-0.0545	0.297	0.031	0.656	0.179	0.068	0.2305	-0.0885	0.5475	0.0545	-0.068	Q9CQU3	Q9CQU3	Rer1	1	6	2	2	Q9CQU3	MOUSE	23101.7	9.1	2857	2857.1	20.4	20.4		196	Protein RER1	endoplasmic reticulum-Golgi intermediate compartment|Golgi apparatus|cell surface|integral component of Golgi membrane|	retrograde vesicle-mediated transport, Golgi to ER|neuromuscular junction development|skeletal muscle acetylcholine-gated channel clustering|positive regulation of establishment of protein localization to plasma membrane|	acetylcholine receptor binding|	2	6	2.65e+09	9.1%
0.23	0.2405	-0.076	0.137	-0.0535	-0.23	0.024	-0.329	-0.104	-0.3085	-0.2405	-0.024	-0.356	-0.091	-0.2905	0.076	0.329	0.356	0.233	0.0275	-0.137	0.104	0.091	-0.233	-0.199	0.0535	0.3085	0.2905	-0.0275	0.199	Q8CEI1	Q8CEI1	Bola3	1	2	2	2	E9PX89|Q8CEI1|E9Q705	MOUSE	12399.2	30	2858	2858.1	20.35	20.35		110	BolA-like protein 3	extracellular region|			2	2	7120000	30.0%
-0.374	-0.0035	-0.177	0.06	-0.0945	0.374	-0.077	-0.194	0.118	-0.2075	0.0035	0.077	-0.119	0.168	-0.4265	0.177	0.194	0.119	0.257	-0.0075	-0.06	-0.118	-0.168	-0.257	-0.32	0.0945	0.2075	0.4265	0.0075	0.32	Q3TYT1	Q3TYT1	Coq7	1	4	2	2	Q3TYT1|A0A140LIF0|P97478	MOUSE	38193.2	4.1	2859	2859.1	20.32	20.32		337	5-demethoxyubiquinone hydroxylase, mitochondrial	nucleus|mitochondrion|mitochondrial inner membrane|	age-dependent response to oxidative stress|in utero embryonic development|neural tube formation|ubiquinone biosynthetic process|response to oxidative stress|determination of adult lifespan|neurogenesis|respiratory electron transport chain|cellular response to oxidative stress|mitochondrial ATP synthesis coupled electron transport|mitochondrion morphogenesis|ubiquinone biosynthetic process|	monooxygenase activity|metal ion binding|	2	4	3.98e+08	4.1%
0.098	-0.6635	-1.441	0.652	-0.0215	-0.098	-0.631	-1.562	0.399	-0.3405	0.6635	0.631	-0.682	1.096	0.3325	1.441	1.562	0.682	2.126	1.4225	-0.652	-0.399	-1.096	-2.126	-0.673	0.0215	0.3405	-0.3325	-1.4225	0.673	P70429	P70429	Evl	1	3	3	3	P70429|F8WJB9|E9PVP4|P70429-2	MOUSE	44450.7	8.4	2860	2860.1	20.3	20.3		414	Ena/VASP-like protein	cytoplasm|cytoskeleton|focal adhesion|membrane|lamellipodium|	axon guidance|actin polymerization or depolymerization|negative regulation of epithelial cell migration|actin filament-based movement|platelet activation|positive regulation of actin filament polymerization|actin nucleation|barbed-end actin filament capping|protein homotetramerization|positive regulation of stress fiber assembly|negative regulation of ruffle assembly|	actin binding|protein binding|profilin binding|SH3 domain binding|	3	3	38600000	8.4%
-0.097	-0.7475	0.169	-1.096	-1.0215	0.097	-0.774	0.118	-1.147	-1.0875	0.7475	0.774	0.761	-0.224	-0.1995	-0.169	-0.118	-0.761	-1.017	-0.9995	1.096	1.147	0.224	1.017	0.03	1.0215	1.0875	0.1995	0.9995	-0.03	Q9D136	Q9D136	Ogfod3	1	3	3	3	Q9D136	MOUSE	35669.5	14.9	2861	2861.1	20.25	20.25		315	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3	membrane|integral component of membrane|extracellular exosome|	oxidation-reduction process|	iron ion binding|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors|L-ascorbic acid binding|	3	3	9.91e+08	14.9%
-0.027	0.1245	-0.267	0.084	-0.1555	0.027	0.166	-0.319	0.131	-0.0225	-0.1245	-0.166	-0.588	-0.077	-0.2735	0.267	0.319	0.588	0.457	0.2735	-0.084	-0.131	0.077	-0.457	-0.199	0.1555	0.0225	0.2735	-0.2735	0.199	Q99LI9	Q99LI9	Clp1	1	5	3	3	Q99LI9	MOUSE	48193.2	3.7	2862	2862.1	20.2	20.2		425	Polyribonucleotide 5'-hydroxyl-kinase Clp1	tRNA-intron endonuclease complex|nucleus|nucleoplasm|cytoplasm|mRNA cleavage factor complex|	mRNA polyadenylation|mRNA cleavage|tRNA splicing, via endonucleolytic cleavage and ligation|phosphorylation|cerebellar cortex development|targeting of mRNA for destruction involved in RNA interference|siRNA loading onto RISC involved in RNA interference|	ATP binding|ATP-dependent polydeoxyribonucleotide 5'-hydroxyl-kinase activity|polynucleotide 5'-hydroxyl-kinase activity|polydeoxyribonucleotide kinase activity|ATP-dependent polyribonucleotide 5'-hydroxyl-kinase activity|	3	5	1.02e+08	3.7%
0.177	0.0775	-0.056	0.262	0.3695	-0.177	-0.085	-0.256	0.074	0.1675	-0.0775	0.085	-0.173	0.196	0.2945	0.056	0.256	0.173	0.338	0.4295	-0.262	-0.074	-0.196	-0.338	0.098	-0.3695	-0.1675	-0.2945	-0.4295	-0.098	Q3U6U5	Q3U6U5	Gtpbp6	1	2	2	2	Q3U6U5|A0A0R4J0Z0	MOUSE	56816.4	5.6	2863	2863.1	20.19	20.19		514	Putative GTP-binding protein 6			GTP binding|metal ion binding|	2	2	14100000	5.6%
-0.055	-0.0175	-0.504	0.016	-0.1505	0.055	0.033	-0.472	0.074	-0.1205	0.0175	-0.033	-0.454	0.046	-0.0585	0.504	0.472	0.454	0.537	0.3575	-0.016	-0.074	-0.046	-0.537	-0.189	0.1505	0.1205	0.0585	-0.3575	0.189	P98078	P98078	Dab2	1	3	2	2	P98078|A0A0R4J104|P98078-2|E9QL31|P98078-3|Q3TRE6|E9PX84|E0CXT5|Q9DCE6	MOUSE	82481.5	3.5	2864	2864.1	20.19	20.19		766	Disabled homolog 2	nucleus|nucleolus|cytoplasm|plasma membrane|coated pit|focal adhesion|apical plasma membrane|clathrin coat of coated pit|clathrin-coated vesicle|clathrin-coated vesicle membrane|intracellular membrane-bounded organelle|extracellular exosome|transforming growth factor beta receptor homodimeric complex|	cell morphogenesis involved in differentiation|in utero embryonic development|positive regulation of receptor recycling|positive regulation of protein phosphorylation|positive regulation of receptor internalization|receptor-mediated endocytosis|pinocytosis|apoptotic process|activation of JUN kinase activity|endoderm development|excretion|positive regulation of epithelial to mesenchymal transition|positive regulation of pathway-restricted SMAD protein phosphorylation|protein transport|Wnt signaling pathway|myeloid cell differentiation|positive regulation of cell migration|positive regulation of transforming growth factor beta receptor signaling pathway|negative regulation of protein binding|positive regulation of proteasomal ubiquitin-dependent protein catabolic process|positive regulation of transcription elongation from RNA polymerase II promoter|leading edge cell differentiation|negative regulation of apoptotic process|positive regulation of cell adhesion|positive regulation of endocytosis|negative regulation of transcription, DNA-templated|positive regulation of transcription, DNA-templated|clathrin coat assembly|positive regulation of SMAD protein import into nucleus|negative regulation of androgen receptor signaling pathway|cellular response to transforming growth factor beta stimulus|negative regulation of canonical Wnt signaling pathway|positive regulation of substrate adhesion-dependent cell spreading|negative regulation of protein localization to plasma membrane|positive regulation of Wnt signaling pathway, planar cell polarity pathway|positive regulation of clathrin-mediated endocytosis|positive regulation of early endosome to late endosome transport|positive regulation of integrin-mediated signaling pathway|negative regulation of extrinsic apoptotic signaling pathway|	integrin binding|protein binding|phosphatidylinositol-4,5-bisphosphate binding|protein C-terminus binding|clathrin binding|phosphatidylinositol binding|AP-2 adaptor complex binding|clathrin adaptor activity|cargo receptor activity|SMAD binding|	2	3	3.59e+08	3.5%
0.025	-0.0525	-0.468	-0.111	-0.1685	-0.025	-0.057	-0.465	-0.103	-0.2095	0.0525	0.057	-0.422	0.035	-0.1255	0.468	0.465	0.422	0.395	0.2715	0.111	0.103	-0.035	-0.395	-0.165	0.1685	0.2095	0.1255	-0.2715	0.165	J3QNW4	J3QNW4	Trappc13	1	4	3	3	J3QNW4|Q3TIR1-2|Q3TIR1|Q3TIR1-3	MOUSE	47332.7	7.6	2865	2865.1	20.18	20.18		418	Trafficking protein particle complex subunit 13				3	4	1.44e+08	7.6%
-0.088	-0.4525	-0.194	-0.162	-0.3405	0.088	-0.35	-0.129	-0.085	-0.2785	0.4525	0.35	0.22	0.303	0.1145	0.194	0.129	-0.22	0.051	-0.1435	0.162	0.085	-0.303	-0.051	-0.188	0.3405	0.2785	-0.1145	0.1435	0.188	F8VPX2	F8VPX2	Fbxw9	1	2	2	2	F8VPX2	MOUSE	51274.3	7.6	2866	2866.1	20.17	20.17		458	F-box and WD-40 domain protein 9		SCF-dependent proteasomal ubiquitin-dependent protein catabolic process|		2	2	26300000	7.6%
-0.184	-0.9355	-0.541	-0.67	-0.9905	0.184	-0.737	-0.38	-0.497	-0.8315	0.9355	0.737	0.355	0.278	-0.0525	0.541	0.38	-0.355	-0.109	-0.4455	0.67	0.497	-0.278	0.109	-0.33	0.9905	0.8315	0.0525	0.4455	0.33	Q91W18	Q91W18	Tdrd3	1	2	2	2	Q91W18|Q91W18-3|Q91W18-2	MOUSE	82650.7	4.5	2867	2867.1	20.17	20.17		743	Tudor domain-containing protein 3	nucleus|cytoplasm|exon-exon junction complex|	mRNA processing|chromatin modification|regulation of nucleic acid-templated transcription|	chromatin binding|transcription coactivator activity|methylated histone binding|poly(A) RNA binding|	2	2	22400000	4.5%
-0.166	0.1845	0.044	0.014	-0.0575	0.166	0.349	0.161	0.17	0.1795	-0.1845	-0.349	-0.07	-0.202	-0.2885	-0.044	-0.161	0.07	-0.104	-0.0945	-0.014	-0.17	0.202	0.104	-0.033	0.0575	-0.1795	0.2885	0.0945	0.033	Q78HU3	Q78HU3	Mvb12a	1	5	2	2	Q78HU3	MOUSE	28989.8	11.4	2868	2868.1	20.15	20.15		271	Multivesicular body subunit 12A	ESCRT I complex|nucleoplasm|cytoplasm|centrosome|cytosol|aggresome|late endosome membrane|vesicle|intracellular membrane-bounded organelle|extracellular exosome|	protein transport|virus maturation|regulation of epidermal growth factor receptor signaling pathway|positive regulation of viral process|regulation of viral budding via host ESCRT complex|	lipid binding|SH3 domain binding|ubiquitin binding|	2	5	1.08e+09	11.4%
-0.081	-0.3635	-0.06	-0.312	-0.2815	0.081	-0.268	-0.002	-0.241	-0.2255	0.3635	0.268	0.264	0.063	0.0845	0.06	0.002	-0.264	-0.233	-0.2175	0.312	0.241	-0.063	0.233	0.022	0.2815	0.2255	-0.0845	0.2175	-0.022	Q8BGC3	Q8BGC3	Slc16a12	1	2	2	2	Q8BGC3	MOUSE	54348.8	4.5	2869	2869.1	20.15	20.15		486	Monocarboxylate transporter 12	integral component of plasma membrane|	plasma membrane lactate transport|creatine transmembrane transport|	creatine transmembrane transporter activity|lactate transmembrane transporter activity|symporter activity|	2	2	1.35e+08	4.5%
-0.362	0.2195	0.317	-0.037	-0.2025	0.362	0.596	0.656	0.315	0.1345	-0.2195	-0.596	0.058	-0.244	-0.4195	-0.317	-0.656	-0.058	-0.334	-0.5155	0.037	-0.315	0.244	0.334	-0.175	0.2025	-0.1345	0.4195	0.5155	0.175	P61290	P61290	Psme3	1	2	2	2	P61290	MOUSE	29619.6	11	2870	2870.1	20.13	20.13		254	Proteasome activator complex subunit 3	nucleus|nucleoplasm|cytoplasm|proteasome activator complex|membrane|	apoptotic process|cell cycle|positive regulation of endopeptidase activity|regulation of proteasomal protein catabolic process|negative regulation of extrinsic apoptotic signaling pathway|	p53 binding|identical protein binding|endopeptidase activator activity|MDM2/MDM4 family protein binding|	2	2	70600000	11.0%
0.298	0.5255	-0.448	0.657	0.3675	-0.298	0.267	-0.77	0.239	0.0445	-0.5255	-0.267	-0.996	0.144	-0.2285	0.448	0.77	0.996	1.108	0.8185	-0.657	-0.239	-0.144	-1.108	-0.202	-0.3675	-0.0445	0.2285	-0.8185	0.202	Q9Z1Q2	Q9Z1Q2	Abhd16a	1	7	3	3	Q9Z1Q2	MOUSE	63712.6	4.6	2871	2871.1	20.1	20.1		558	Protein ABHD16A	integral component of membrane|	metabolic process|	hydrolase activity|	3	7	1.64e+09	4.6%
