Liver_Searched, 126:127, No_BirA_4:No_BirA_5	Liver_Searched, 126:128, No_BirA_4:XBirA_2	Liver_Searched, 126:129, No_BirA_4:No_BirA_6	Liver_Searched, 126:130, No_BirA_4:XBirA_3	Liver_Searched, 126:131, No_BirA_4:XBirA_1	Liver_Searched, 127:126, No_BirA_5:No_BirA_4	Liver_Searched, 127:128, No_BirA_5:XBirA_2	Liver_Searched, 127:129, No_BirA_5:No_BirA_6	Liver_Searched, 127:130, No_BirA_5:XBirA_3	Liver_Searched, 127:131, No_BirA_5:XBirA_1	Liver_Searched, 128:126, XBirA_2:No_BirA_4	Liver_Searched, 128:127, XBirA_2:No_BirA_5	Liver_Searched, 128:129, XBirA_2:No_BirA_6	Liver_Searched, 128:130, XBirA_2:XBirA_3	Liver_Searched, 128:131, XBirA_2:XBirA_1	Liver_Searched, 129:126, No_BirA_6:No_BirA_4	Liver_Searched, 129:127, No_BirA_6:No_BirA_5	Liver_Searched, 129:128, No_BirA_6:XBirA_2	Liver_Searched, 129:130, No_BirA_6:XBirA_3	Liver_Searched, 129:131, No_BirA_6:XBirA_1	Liver_Searched, 130:126, XBirA_3:No_BirA_4	Liver_Searched, 130:127, XBirA_3:No_BirA_5	Liver_Searched, 130:128, XBirA_3:XBirA_2	Liver_Searched, 130:129, XBirA_3:No_BirA_6	Liver_Searched, 130:131, XBirA_3:XBirA_1	Liver_Searched, 131:126, XBirA_1:No_BirA_4	Liver_Searched, 131:127, XBirA_1:No_BirA_5	Liver_Searched, 131:128, XBirA_1:XBirA_2	Liver_Searched, 131:129, XBirA_1:No_BirA_6	Liver_Searched, 131:130, XBirA_1:XBirA_3	id	accession_number	geneSymbol	numColumnsProteinObserved	numSpectraProteinObserved	numPepsUnique	numPepsUniqueSubgroupSpecificCI	accession_numbers	species	protein_mw	percentCoverage	groupNum	subgroupNum	scoreUnique	scoreUniqueSubgroupSpecificCI	orfCategory	sequenceLength	entry_name	cellular_component	biological_process	molecular_function	Liver_Searched unique_peptides	Liver_Searched numSpectra	Liver_Searched totalIntensity	Liver_Searched pct_cov
-0.44	0.372	-0.845	0.306	-0.254	0.44	0.75	-0.86	0.487	-0.189	-0.372	-0.75	-1.386	-0.235	-0.707	0.845	0.86	1.386	1.151	0.67	-0.306	-0.487	0.235	-1.151	-0.472	0.254	0.189	0.707	-0.67	0.472	Q3TIX9	Q3TIX9	Usp39	1	3	3	3	Q3TIX9	MOUSE	65544.5	5.8	2394	2394.1	32.05	32.05		564	U4/U6.U5 tri-snRNP-associated protein 2	spliceosomal complex|	mRNA processing|ubiquitin-dependent protein catabolic process|cell cycle|RNA splicing|cell division|	zinc ion binding|ubiquitinyl hydrolase activity|	3	3	34700000	5.8%
-0.226	-0.109	-0.685	0.143	-0.268	0.226	-0.045	-0.431	0.369	-0.001	0.109	0.045	-0.442	0.281	-0.11	0.685	0.431	0.442	0.804	0.425	-0.143	-0.369	-0.281	-0.804	-0.387	0.268	0.001	0.11	-0.425	0.387	Q99J27	Q99J27	Slc33a1	1	7	4	4	Q99J27	MOUSE	61587.7	10.1	2395	2395.1	32.01	32.01		550	Acetyl-coenzyme A transporter 1	endoplasmic reticulum membrane|membrane|integral component of membrane|	acetyl-CoA transport|proton transport|BMP signaling pathway|SMAD protein signal transduction|	acetyl-CoA transporter activity|solute:proton symporter activity|	4	7	8.46e+08	10.1%
-0.275	-0.05	-0.326	0.012	-0.052	0.275	0.145	-0.028	0.201	0.12	0.05	-0.145	-0.173	0.062	-0.025	0.326	0.028	0.173	0.254	0.148	-0.012	-0.201	-0.062	-0.254	-0.088	0.052	-0.12	0.025	-0.148	0.088	P59913	P59913	Pcmtd1	1	6	3	3	P59913	MOUSE	40977.8	14	2396	2396.1	31.99	31.99		357	Protein-L-isoaspartate O-methyltransferase domain-containing protein 1	cytoplasm|	protein methylation|	protein-L-isoaspartate (D-aspartate) O-methyltransferase activity|	3	6	4.24e+08	14.0%
0.11	0.142	-0.117	0.393	0.154	-0.11	0.032	-0.207	0.304	-0.047	-0.142	-0.032	0.008	0.302	0.304	0.117	0.207	-0.008	0.294	0.141	-0.393	-0.304	-0.302	-0.294	0.002	-0.154	0.047	-0.304	-0.141	-0.002	Q922Z0	Q922Z0	Ddo	1	5	4	4	Q922Z0	MOUSE	38059.1	14.3	2397	2397.1	31.98	31.98		341	D-aspartate oxidase	peroxisome|	aspartate metabolic process|aspartate catabolic process|insemination|grooming behavior|D-amino acid catabolic process|hormone metabolic process|oxidation-reduction process|	receptor binding|D-aspartate oxidase activity|cofactor binding|FAD binding|	4	5	5.82e+08	14.3%
-0.12	0.176	-0.036	0.006	-0.136	0.12	0.369	0.033	0.192	0.068	-0.176	-0.369	-0.262	-0.209	-0.387	0.036	-0.033	0.262	0.18	-0.038	-0.006	-0.192	0.209	-0.18	-0.142	0.136	-0.068	0.387	0.038	0.142	Q9D2N9	Q9D2N9	Vps33a	1	6	3	3	Q9D2N9	MOUSE	67952.9	4.6	2398	2398.1	31.98	31.98		598	Vacuolar protein sorting-associated protein 33A	lysosomal membrane|early endosome|late endosome|late endosome membrane|perinuclear region of cytoplasm|HOPS complex|	vesicle docking involved in exocytosis|protein transport|vesicle-mediated transport|platelet formation|melanosome localization|lysosome localization|pigmentation|regulation of developmental pigmentation|		3	6	3.38e+08	4.6%
-0.092	-1.594	0.197	-1.884	-1.597	0.092	-1.468	0.186	-1.758	-1.47	1.594	1.468	1.748	-0.29	-0.063	-0.197	-0.186	-1.748	-2.039	-1.751	1.884	1.758	0.29	2.039	0.081	1.597	1.47	0.063	1.751	-0.081	Q8R0F3	Q8R0F3	Sumf1	1	8	4	4	Q8R0F3|E9Q265|E9Q0Z7	MOUSE	41286.3	15.3	2399	2399.1	31.96	31.96		372	Sulfatase-modifying factor 1	endoplasmic reticulum|endoplasmic reticulum lumen|	oxidation-reduction process|	protein binding|oxidoreductase activity|protein homodimerization activity|metal ion binding|	4	8	1.05e+09	15.3%
0.121	-0.087	-0.01	-0.188	-0.07	-0.121	-0.069	-0.233	-0.114	-0.025	0.087	0.069	-0.211	-0.045	-0.004	0.01	0.233	0.211	0.036	-0.06	0.188	0.114	0.045	-0.036	-0.096	0.07	0.025	0.004	0.06	0.096	A2AR02	A2AR02	Ppig	1	5	4	4	A2AR02	MOUSE	88836.5	6.6	2400	2400.1	31.93	31.93		752	Peptidyl-prolyl cis-trans isomerase G	nucleoplasm|cytoplasm|nuclear matrix|nuclear speck|	protein peptidyl-prolyl isomerization|protein folding|	peptidyl-prolyl cis-trans isomerase activity|poly(A) RNA binding|	4	5	89900000	6.6%
-0.192	0.264	-0.37	0.03	-0.06	0.192	0.416	-0.135	0.237	0.189	-0.264	-0.416	-0.696	-0.183	-0.336	0.37	0.135	0.696	0.4	0.364	-0.03	-0.237	0.183	-0.4	-0.091	0.06	-0.189	0.336	-0.364	0.091	Q8CGA0	Q8CGA0	Ppm1f	1	4	3	3	Q8CGA0	MOUSE	49952.4	8.6	2401	2401.1	31.92	31.92		452	Protein phosphatase 1F	cytosol|protein complex|perinuclear region of cytoplasm|	negative regulation of protein kinase activity|positive regulation of gene expression|positive regulation of epithelial cell migration|positive regulation of cell-substrate adhesion|histone dephosphorylation|negative regulation of peptidyl-serine phosphorylation|cellular response to drug|peptidyl-threonine dephosphorylation|positive regulation of cysteine-type endopeptidase activity involved in apoptotic process|negative regulation of protein kinase activity by regulation of protein phosphorylation|negative regulation of transcription, DNA-templated|positive regulation of growth|positive regulation of chemotaxis|positive regulation of stress fiber assembly|positive regulation of focal adhesion assembly|intrinsic apoptotic signaling pathway|	protein serine/threonine phosphatase activity|phosphatase activity|calmodulin-dependent protein phosphatase activity|metal ion binding|	3	4	1.46e+08	8.6%
-0.375	-0.106	-0.342	0.03	-0.333	0.375	0.426	-0.186	0.402	0.156	0.106	-0.426	-0.415	0.073	-0.252	0.342	0.186	0.415	0.746	0.29	-0.03	-0.402	-0.073	-0.746	-0.345	0.333	-0.156	0.252	-0.29	0.345	P62305	P62305	Snrpe	1	5	3	3	P62305|E9Q4F4|E9Q0W8	MOUSE	10860.5	29.3	2402	2402.1	31.86	31.86		92	Small nuclear ribonucleoprotein E	nucleus|U5 snRNP|U7 snRNP|U1 snRNP|U2 snRNP|U4 snRNP|U12-type spliceosomal complex|cytosol|methylosome|pICln-Sm protein complex|SMN-Sm protein complex|U4/U6 x U5 tri-snRNP complex|extracellular exosome|precatalytic spliceosome|catalytic step 2 spliceosome|	spliceosomal snRNP assembly|hair cycle|	RNA binding|	3	5	1.79e+09	29.3%
-0.297	-0.38	-0.039	0.041	-0.251	0.297	-0.193	0.192	0.242	0.046	0.38	0.193	0.346	0.421	0.358	0.039	-0.192	-0.346	-0.141	-0.212	-0.041	-0.242	-0.421	0.141	-0.109	0.251	-0.046	-0.358	0.212	0.109	E9Q5P0	E9Q5P0	Hpn	1	7	3	3	E9Q5P0|O35453|O35453-2|G3UWE8|A0A0U1RNM3	MOUSE	48900.6	7.4	2403	2403.1	31.8	31.8		445	Serine protease hepsin	endoplasmic reticulum membrane|plasma membrane|integral component of plasma membrane|cell surface|integral component of membrane|extracellular exosome|nuclear membrane|	proteolysis|sensory perception of sound|regulation of cell shape|negative regulation of alkaline phosphatase activity|negative regulation of epithelial to mesenchymal transition|positive regulation of plasminogen activation|positive regulation of cell growth|basement membrane disassembly|cholesterol homeostasis|negative regulation of apoptotic process|positive regulation by host of viral transcription|negative regulation of epithelial cell proliferation|positive regulation of hepatocyte proliferation|	serine-type endopeptidase activity|peptidase activity|serine-type peptidase activity|serine-type exopeptidase activity|	3	7	8.28e+08	7.4%
0.113	-0.261	0.359	0.208	0.095	-0.113	-0.303	0.119	0.117	0.039	0.261	0.303	0.183	0.492	0.356	-0.359	-0.119	-0.183	-0.224	-0.126	-0.208	-0.117	-0.492	0.224	-0.135	-0.095	-0.039	-0.356	0.126	0.135	Q9EPL8	Q9EPL8	Ipo7	1	5	4	4	Q9EPL8	MOUSE	120796.6	5.1	2404	2404.1	31.8	31.8		1038	Importin-7	nucleoplasm|cytoplasm|membrane|	protein import into nucleus|innate immune response|	protein binding|Ran GTPase binding|histone binding|	4	5	6.49e+08	5.1%
-0.357	0.145	-0.279	0.273	-0.384	0.357	0.378	0.017	0.631	0.052	-0.145	-0.378	-0.06	0.129	-0.223	0.279	-0.017	0.06	0.316	-0.044	-0.273	-0.631	-0.129	-0.316	-0.479	0.384	-0.052	0.223	0.044	0.479	Q9Z127	Q9Z127	Slc7a5	1	3	2	2	Q9Z127	MOUSE	56555.9	5.8	2405	2405.1	31.78	31.78		512	Large neutral amino acids transporter small subunit 1	nucleus|nucleolus|cytoplasm|cytosol|plasma membrane|integral component of plasma membrane|membrane|apical plasma membrane|intracellular membrane-bounded organelle|extracellular exosome|	amino acid transmembrane transport|nervous system development|L-amino acid transport|leucine transport|phenylalanine transport|tryptophan transport|cell differentiation|cation transmembrane transport|L-alpha-amino acid transmembrane transport|	L-amino acid transmembrane transporter activity|L-leucine transmembrane transporter activity|L-phenylalanine transmembrane transporter activity|L-tryptophan transmembrane transporter activity|antiporter activity|	2	3	84700000	5.8%
-0.044	-0.123	0.118	-0.092	-0.406	0.044	-0.109	0.249	-0.079	-0.378	0.123	0.109	0.3	0.151	-0.027	-0.118	-0.249	-0.3	-0.113	-0.327	0.092	0.079	-0.151	0.113	-0.15	0.406	0.378	0.027	0.327	0.15	G5E897	G5E897	Kdelc2	1	4	3	3	G5E897	MOUSE	58084.4	6.5	2406	2406.1	31.77	31.77		503	KDEL (Lys-Asp-Glu-Leu) containing 2, isoform CRA_b				3	4	1.34e+08	6.5%
-0.011	-0.196	0.525	0.099	-0.171	0.011	-0.101	0.536	0.218	-0.027	0.196	0.101	0.776	0.234	0.013	-0.525	-0.536	-0.776	-0.527	-0.763	-0.099	-0.218	-0.234	0.527	-0.221	0.171	0.027	-0.013	0.763	0.221	P62869	P62869	Elob	1	5	4	4	P62869	MOUSE	13226.7	44	2407	2407.1	31.69	31.69		118	Elongin-B	VCB complex|Cul2-RING ubiquitin ligase complex|Cul5-RING ubiquitin ligase complex|extracellular exosome|elongin complex|	regulation of transcription, DNA-templated|transcription elongation from RNA polymerase II promoter|protein ubiquitination|	protein binding|ubiquitin protein ligase binding|	4	5	5.61e+08	44.0%
-0.076	0.005	-0.313	-0.048	-0.073	0.076	0.14	-0.335	-0.054	-0.004	-0.005	-0.14	-0.465	-0.13	-0.078	0.313	0.335	0.465	0.341	0.275	0.048	0.054	0.13	-0.341	0.052	0.073	0.004	0.078	-0.275	-0.052	P36552	P36552	Cpox	1	4	2	2	P36552	MOUSE	50284.2	5.8	2408	2408.1	31.56	31.56		443	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial	cytoplasm|mitochondrion|mitochondrial inner membrane|mitochondrial intermembrane space|membrane|	protoporphyrinogen IX biosynthetic process|heme biosynthetic process|potassium ion transport|sodium ion transport|response to iron ion|response to lead ion|response to insecticide|sodium ion transmembrane transport|response to arsenic-containing substance|response to methylmercury|oxidation-reduction process|	coproporphyrinogen oxidase activity|structural constituent of eye lens|sodium:potassium-exchanging ATPase activity|protein homodimerization activity|	2	4	1.26e+08	5.8%
-0.284	0.293	-0.333	0.2	0.146	0.284	0.619	-0.049	0.512	0.371	-0.293	-0.619	-0.688	-0.107	-0.128	0.333	0.049	0.688	0.597	0.42	-0.2	-0.512	0.107	-0.597	-0.054	-0.146	-0.371	0.128	-0.42	0.054	Q921H9	Q921H9	Coa7	1	3	3	3	Q921H9	MOUSE	26358.2	16.4	2409	2409.1	31.56	31.56		231	Cytochrome c oxidase assembly factor 7	mitochondrial intermembrane space|			3	3	8.5e+07	16.4%
0.119	0.172	-0.373	0.282	0.034	-0.119	0.053	-0.458	0.131	-0.139	-0.172	-0.053	-0.544	0.135	-0.138	0.373	0.458	0.544	0.635	0.371	-0.282	-0.131	-0.135	-0.635	-0.272	-0.034	0.139	0.138	-0.371	0.272	Q8BSK8	Q8BSK8	Rps6kb1	1	4	2	2	Q8BSK8|Q8BSK8-2	MOUSE	59486.9	4.9	2410	2410.1	31.56	31.56		525	Ribosomal protein S6 kinase beta-1	nucleus|nucleoplasm|cytoplasm|mitochondrion|mitochondrial outer membrane|cell surface|cell junction|neuron projection|synapse|perinuclear region of cytoplasm|	G1/S transition of mitotic cell cycle|behavioral fear response|skeletal muscle contraction|protein phosphorylation|apoptotic process|germ cell development|aging|response to nutrient|long-term memory|response to heat|response to wounding|response to mechanical stimulus|response to toxic substance|response to glucose|skeletal muscle atrophy|response to electrical stimulus involved in regulation of muscle adaptation|positive regulation of smooth muscle cell migration|cell migration|TOR signaling|response to lipopolysaccharide|cellular response to insulin stimulus|response to testosterone|response to glucagon|response to tumor necrosis factor|response to drug|negative regulation of apoptotic process|response to leucine|protein kinase B signaling|response to ethanol|positive regulation of translation|positive regulation of mitotic cell cycle|positive regulation of translational initiation|regulation of glucose import|negative regulation of insulin receptor signaling pathway|positive regulation of skeletal muscle tissue growth|positive regulation of smooth muscle cell proliferation|response to glucocorticoid|cellular response to growth factor stimulus|cellular response to organic cyclic compound|negative regulation of extrinsic apoptotic signaling pathway|	protein kinase activity|ribosomal protein S6 kinase activity|protein serine/threonine/tyrosine kinase activity|protein binding|ATP binding|peptide binding|protein phosphatase 2A binding|	2	4	3.97e+08	4.9%
-0.074	0.342	0.057	0.147	0.107	0.074	0.49	0.131	0.301	0.278	-0.342	-0.49	-0.416	-0.223	-0.22	-0.057	-0.131	0.416	0.186	0.244	-0.147	-0.301	0.223	-0.186	-0.056	-0.107	-0.278	0.22	-0.244	0.056	P21278	P21278	Gna11	1	6	3	3	P21278|P30677|P21279	MOUSE	42308.7	12.2	2411	2411.1	31.44	31.44		359	Guanine nucleotide-binding protein subunit alpha-11	lysosomal membrane|heterotrimeric G-protein complex|extracellular exosome|	skeletal system development|action potential|G-protein coupled receptor signaling pathway|adenylate cyclase-modulating G-protein coupled receptor signaling pathway|heart development|metabolic process|regulation of melanocyte differentiation|developmental pigmentation|phospholipase C-activating dopamine receptor signaling pathway|cellular response to pH|glutamate receptor signaling pathway|	GTPase activity|signal transducer activity|GTP binding|G-protein beta/gamma-subunit complex binding|type 2A serotonin receptor binding|metal ion binding|	3	6	3.8e+08	12.2%
-0.445	-0.281	0.026	-0.232	-0.646	0.445	0.09	0.402	0.195	-0.208	0.281	-0.09	0.302	0.097	-0.308	-0.026	-0.402	-0.302	-0.147	-0.61	0.232	-0.195	-0.097	0.147	-0.405	0.646	0.208	0.308	0.61	0.405	Q9D3B1	Q9D3B1	Hacd2	1	6	2	2	Q9D3B1	MOUSE	28458.9	7.8	2412	2412.1	31.42	31.42		254	Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 2	endoplasmic reticulum|endoplasmic reticulum membrane|integral component of membrane|	sphingolipid biosynthetic process|fatty acid elongation|very long-chain fatty acid biosynthetic process|	3-hydroxyacyl-CoA dehydratase activity|enzyme binding|	2	6	3.37e+09	7.8%
0.026	0.054	0.025	0.073	0.028	-0.026	0.078	0.097	0.047	0.019	-0.054	-0.078	-0.063	-0.015	-0.057	-0.025	-0.097	0.063	0.114	-0.078	-0.073	-0.047	0.015	-0.114	-0.037	-0.028	-0.019	0.057	0.078	0.037	Q3UQ84	Q3UQ84	Tars2	1	4	3	3	Q3UQ84|Q922A3|E9Q7H6|Q3TP97	MOUSE	82725.7	3.7	2413	2413.1	31.37	31.37		723	Threonine--tRNA ligase, mitochondrial	mitochondrion|mitochondrial matrix|	threonyl-tRNA aminoacylation|	threonine-tRNA ligase activity|ATP binding|	3	4	1.69e+08	3.7%
0.193	-0.868	0.164	-1.104	-1.219	-0.193	-0.783	0.223	-0.923	-1.187	0.868	0.783	0.997	-0.073	-0.451	-0.164	-0.223	-0.997	-1.268	-1.383	1.104	0.923	0.073	1.268	-0.358	1.219	1.187	0.451	1.383	0.358	Q99P87	Q99P87	Retn	1	7	3	3	Q99P87	MOUSE	13119	28.9	2414	2414.1	31.36	31.36		114	Resistin	extracellular region|extracellular space|extracellular exosome|		hormone activity|	3	7	6.51e+09	28.9%
-0.114	0.033	0.186	0.005	-0.013	0.114	0.148	0.301	0.119	0.102	-0.033	-0.148	0.153	-0.029	-0.046	-0.186	-0.301	-0.153	-0.182	-0.199	-0.005	-0.119	0.029	0.182	-0.017	0.013	-0.102	0.046	0.199	0.017	Q9CR89	Q9CR89	Ergic2	1	2	2	2	Q9CR89|Q9CR89-2	MOUSE	42766.2	8.4	2415	2415.1	31.32	31.32		377	Endoplasmic reticulum-Golgi intermediate compartment protein 2	nucleus|nucleolus|cytoplasm|endoplasmic reticulum membrane|endoplasmic reticulum-Golgi intermediate compartment|Golgi apparatus|membrane|integral component of membrane|endoplasmic reticulum-Golgi intermediate compartment membrane|intracellular membrane-bounded organelle|	ER to Golgi vesicle-mediated transport|		2	2	1.68e+08	8.4%
0.134	0.057	-0.546	-0.158	-0.158	-0.134	-0.077	-0.68	-0.292	-0.292	-0.057	0.077	-0.603	-0.215	-0.215	0.546	0.68	0.603	0.389	0.388	0.158	0.292	0.215	-0.389	0	0.158	0.292	0.215	-0.388	0	P50543	P50543	S100a11	1	2	2	2	P50543	MOUSE	11253.7	27.5	2416	2416.1	31.3	31.3		98	Protein S100-A11	ruffle|extracellular space|nucleoplasm|cytoplasm|extracellular exosome|	regulation of cell proliferation|spermatogenesis|	calcium ion binding|protein homodimerization activity|S100 protein binding|calcium-dependent protein binding|	2	2	73700000	27.5%
-0.364	-0.291	-0.869	-0.08	-0.266	0.364	0.428	-0.362	0.542	0.194	0.291	-0.428	-0.729	0.211	-0.004	0.869	0.362	0.729	0.941	0.495	0.08	-0.542	-0.211	-0.941	-0.139	0.266	-0.194	0.004	-0.495	0.139	Q9DBE9	Q9DBE9	Ftsj3	1	3	3	3	Q9DBE9	MOUSE	95930	4.5	2417	2417.1	31.24	31.24		838	pre-rRNA processing protein FTSJ3	nucleus|nucleolus|preribosome, small subunit precursor|	enzyme-directed rRNA 2'-O-methylation|	rRNA methyltransferase activity|poly(A) RNA binding|	3	3	99300000	4.5%
0.069	-0.849	-0.098	-1.002	-1.091	-0.069	-0.979	-0.036	-1.04	-1.099	0.849	0.979	0.841	-0.091	-0.176	0.098	0.036	-0.841	-0.964	-1.059	1.002	1.04	0.091	0.964	-0.078	1.091	1.099	0.176	1.059	0.078	Q9JJ06	Q9JJ06	C1galt1	1	7	3	3	Q9JJ06	MOUSE	42759.8	11	2418	2418.1	31.21	31.21		363	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	integral component of membrane|	angiogenesis|kidney development|protein O-linked glycosylation|O-glycan processing, core 1|intestinal epithelial cell development|	galactosyltransferase activity|glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase activity|metal ion binding|	3	7	4.07e+08	11.0%
-0.173	-0.156	0.494	0.021	-0.018	0.173	0.029	0.743	0.266	0.162	0.156	-0.029	0.676	0.202	0.145	-0.494	-0.743	-0.676	-0.514	-0.573	-0.021	-0.266	-0.202	0.514	-0.077	0.018	-0.162	-0.145	0.573	0.077	O08705	O08705	Slc10a1	1	19	2	2	O08705	MOUSE	39869	11	2419	2419.1	31.2	31.2		362	Sodium/bile acid cotransporter	integral component of plasma membrane|membrane|basolateral plasma membrane|	sodium ion transport|bile acid and bile salt transport|transmembrane transport|	bile acid:sodium symporter activity|	2	19	3.86e+10	11.0%
-0.003	-0.427	-0.186	-0.177	-0.372	0.003	-0.427	-0.177	-0.174	-0.415	0.427	0.427	0.253	0.272	0.028	0.186	0.177	-0.253	0.019	-0.221	0.177	0.174	-0.272	-0.019	-0.261	0.372	0.415	-0.028	0.221	0.261	Q91WM6	Q91WM6	Eva1a	1	4	2	2	Q91WM6	MOUSE	18095.1	16	2420	2420.1	31.2	31.2		156	Protein eva-1 homolog A	lysosomal membrane|endoplasmic reticulum membrane|plasma membrane|integral component of membrane|intracellular membrane-bounded organelle|	autophagy|apoptotic process|		2	4	98600000	16.0%
-0.031	0.113	0.081	0.251	0.089	0.031	0.041	-0.036	0.134	0.061	-0.113	-0.041	-0.131	0.015	-0.008	-0.081	0.036	0.131	0.25	0.058	-0.251	-0.134	-0.015	-0.25	-0.184	-0.089	-0.061	0.008	-0.058	0.184	O54946	O54946	Dnajb6	1	4	3	2	O54946|A0A0G2JER9|O54946-2|Q9QYI8|G3X8S5|A0A0G2JEI3	MOUSE	39863.6	8.7	2421	2421.1	31.14	12.92		365	DnaJ homolog subfamily B member 6	nucleus|nucleoplasm|cytoplasm|cytosol|membrane|Z disc|perinuclear region of cytoplasm|	protein folding|actin cytoskeleton organization|extracellular matrix organization|positive regulation of ATPase activity|protein localization to nucleus|negative regulation of cysteine-type endopeptidase activity involved in apoptotic process|intermediate filament organization|negative regulation of transcription, DNA-templated|chorio-allantoic fusion|syncytiotrophoblast cell differentiation involved in labyrinthine layer development|chorion development|chaperone-mediated protein folding|negative regulation of inclusion body assembly|	ATPase activator activity|DNA binding|protein binding|heat shock protein binding|protein binding involved in protein folding|unfolded protein binding|chaperone binding|	3	4	5.24e+08	8.7%
-0.067	0.046	0.17	0.116	-0.26	0.067	0.095	0.119	0.189	0.193	-0.046	-0.095	0.124	0.193	-0.028	-0.17	-0.119	-0.124	0.069	-0.301	-0.116	-0.189	-0.193	-0.069	-0.287	0.26	-0.193	0.028	0.301	0.287	Q8K4L0	Q8K4L0	Ddx54	1	3	3	3	Q8K4L0	MOUSE	98088.5	6	2422	2422.1	31.12	31.12		874	ATP-dependent RNA helicase DDX54	nucleus|nucleolus|membrane|	transcription, DNA-templated|regulation of transcription, DNA-templated|RNA processing|RNA secondary structure unwinding|RNA metabolic process|negative regulation of nucleic acid-templated transcription|	transcription corepressor activity|ATP-dependent RNA helicase activity|receptor binding|ATP binding|estrogen receptor binding|poly(A) RNA binding|	3	3	88100000	6.0%
-0.026	0.172	-0.237	0.335	0.25	0.026	0.198	-0.211	0.36	0.276	-0.172	-0.198	-0.409	0.162	0.078	0.237	0.211	0.409	0.571	0.487	-0.335	-0.36	-0.162	-0.571	-0.084	-0.25	-0.276	-0.078	-0.487	0.084	Q9DAM5	Q9DAM5	Slc25a19	1	3	3	3	Q9DAM5	MOUSE	36016.9	6.6	2423	2423.1	31.12	31.12		318	Mitochondrial thiamine pyrophosphate carrier	nucleus|mitochondrion|mitochondrial inner membrane|integral component of membrane|	positive regulation of defense response to virus by host|transmembrane transport|		3	3	2.43e+09	6.6%
-0.017	-0.081	0.097	0.467	0.058	0.017	-0.101	0.169	0.564	0.14	0.081	0.101	0.193	0.181	0.265	-0.097	-0.169	-0.193	0.345	0.163	-0.467	-0.564	-0.181	-0.345	-0.106	-0.058	-0.14	-0.265	-0.163	0.106	G3UWD9	G3UWD9	Slc17a3	1	6	3	3	G3UWD9|Q5SZ93	MOUSE	55026.6	6.2	2424	2424.1	31.11	31.11		498	Solute carrier family 17 (Sodium phosphate), member 3, isoform CRA_c	cytoplasm|endoplasmic reticulum membrane|integral component of plasma membrane|apical plasma membrane|perinuclear region of cytoplasm|	drug transmembrane transport|organic anion transport|urate transport|drug transport|phosphate ion transmembrane transport|sodium ion transmembrane transport|sodium-dependent phosphate transport|urate metabolic process|toxin transport|organic acid transmembrane transport|regulation of anion transmembrane transport|	sodium:phosphate symporter activity|voltage-gated anion channel activity|organic anion transmembrane transporter activity|urate transmembrane transporter activity|drug transmembrane transporter activity|sodium-dependent phosphate transmembrane transporter activity|efflux transmembrane transporter activity|toxin transporter activity|	3	6	2.05e+08	6.2%
0.048	0.108	0.456	-0.15	0.074	-0.048	0.06	0.32	-0.159	0.065	-0.108	-0.06	0.348	-0.065	0.018	-0.456	-0.32	-0.348	-0.413	-0.331	0.15	0.159	0.065	0.413	0.224	-0.074	-0.065	-0.018	0.331	-0.224	P49722	P49722	Psma2	1	3	2	2	P49722	MOUSE	26040.2	14.9	2425	2425.1	31.08	31.08		234	Proteasome subunit alpha type-2	proteasome complex|cytoplasmic mRNA processing body|nucleus|cytoplasm|cytosol|proteasome core complex|proteasome core complex, alpha-subunit complex|extracellular exosome|	response to virus|proteasomal ubiquitin-independent protein catabolic process|proteasome-mediated ubiquitin-dependent protein catabolic process|	endopeptidase activity|threonine-type endopeptidase activity|	2	3	1.07e+08	14.9%
